"id","tSNE1","tSNE2","Dark1","Dark2","Dark3","Yellow1","Yellow2","Yellow3","degs","X.","Topology","Signalp","tmhmm","Cluster","query_ko","pathway_count","level1_pathway_id","level1_pathway_name","level2_pathway_id","level2_pathway_name","level3_pathway_id","level3_pathway_name","ko","ko_name","ko_des","ec"
"g_49435",-1.86757918000295,18.931980346629,1.52403208402897,1.42433797122863,1.54175957598875,1.86786052618922,2.07413654860254,2.03502618523898,"Yellow_vs_Dark","N","Topology=o",0,0,"Cluster 3","K01338",2,9180,"Brite Hierarchies",9181,"Protein families: metabolism",1002,"Peptidases and inhibitors","K01338","lon","ATP-dependent Lon protease","[EC:3.4.21.53]"
"g_49435",-1.86757918000295,18.931980346629,1.52403208402897,1.42433797122863,1.54175957598875,1.86786052618922,2.07413654860254,2.03502618523898,"Yellow_vs_Dark","N","Topology=o",0,0,"Cluster 3","K01338",2,9140,"Cellular Processes",9143,"Cell growth and death",4112,"Cell cycle - Caulobacter","K01338","lon","ATP-dependent Lon protease","[EC:3.4.21.53]"
"g_50943",2.5433803390232,18.5679913262156,2.30801682542896,2.26354816890388,2.34802501130255,2.40240586066396,3.04689177186967,3.0127963113946,"Yellow_vs_Dark","N","Topology=o",0,0,"Cluster 3","K03555",2,9120,"Genetic Information Processing",9124,"Replication and repair",3430,"Mismatch repair","K03555","mutS","DNA mismatch repair protein MutS","-"
"g_50943",2.5433803390232,18.5679913262156,2.30801682542896,2.26354816890388,2.34802501130255,2.40240586066396,3.04689177186967,3.0127963113946,"Yellow_vs_Dark","N","Topology=o",0,0,"Cluster 3","K03555",2,9180,"Brite Hierarchies",9182,"Protein families: genetic information processing",3400,"DNA repair and recombination proteins","K03555","mutS","DNA mismatch repair protein MutS","-"
"g_52123",-0.53453266148645,18.6462557632931,1.8721570655536,1.62203890168797,1.5272281924989,1.90078392777036,2.23235869793467,2.50185108899941,"Yellow_vs_Dark","N","Topology=i39-61o",0,1,"Cluster 3","K02650",3,9180,"Brite Hierarchies",9183,"Protein families: signaling and cellular processes",2035,"Bacterial motility proteins","K02650","pilA","type IV pilus assembly protein PilA","-"
"g_52123",-0.53453266148645,18.6462557632931,1.8721570655536,1.62203890168797,1.5272281924989,1.90078392777036,2.23235869793467,2.50185108899941,"Yellow_vs_Dark","N","Topology=i39-61o",0,1,"Cluster 3","K02650",3,9130,"Environmental Information Processing",9132,"Signal transduction",2020,"Two-component system","K02650","pilA","type IV pilus assembly protein PilA","-"
"g_52123",-0.53453266148645,18.6462557632931,1.8721570655536,1.62203890168797,1.5272281924989,1.90078392777036,2.23235869793467,2.50185108899941,"Yellow_vs_Dark","N","Topology=i39-61o",0,1,"Cluster 3","K02650",3,9180,"Brite Hierarchies",9183,"Protein families: signaling and cellular processes",2044,"Secretion system","K02650","pilA","type IV pilus assembly protein PilA","-"
"g_55811",-1.2322123950153,18.5878979541338,1.63573175665639,1.43831816650377,1.58874657090296,1.87280128919776,2.02977166074338,2.55767871074686,"Yellow_vs_Dark","N","Topology=o",0,0,"Cluster 3","K04043",7,9120,"Genetic Information Processing",9123,"Folding, sorting and degradation",3018,"RNA degradation","K04043","dnaK, HSPA9","molecular chaperone DnaK","-"
"g_55811",-1.2322123950153,18.5878979541338,1.63573175665639,1.43831816650377,1.58874657090296,1.87280128919776,2.02977166074338,2.55767871074686,"Yellow_vs_Dark","N","Topology=o",0,0,"Cluster 3","K04043",7,9180,"Brite Hierarchies",9182,"Protein families: genetic information processing",3029,"Mitochondrial biogenesis","K04043","dnaK, HSPA9","molecular chaperone DnaK","-"
"g_55811",-1.2322123950153,18.5878979541338,1.63573175665639,1.43831816650377,1.58874657090296,1.87280128919776,2.02977166074338,2.55767871074686,"Yellow_vs_Dark","N","Topology=o",0,0,"Cluster 3","K04043",7,9180,"Brite Hierarchies",9183,"Protein families: signaling and cellular processes",4147,"Exosome","K04043","dnaK, HSPA9","molecular chaperone DnaK","-"
"g_55811",-1.2322123950153,18.5878979541338,1.63573175665639,1.43831816650377,1.58874657090296,1.87280128919776,2.02977166074338,2.55767871074686,"Yellow_vs_Dark","N","Topology=o",0,0,"Cluster 3","K04043",7,9180,"Brite Hierarchies",9182,"Protein families: genetic information processing",3110,"Chaperones and folding catalysts","K04043","dnaK, HSPA9","molecular chaperone DnaK","-"
"g_55811",-1.2322123950153,18.5878979541338,1.63573175665639,1.43831816650377,1.58874657090296,1.87280128919776,2.02977166074338,2.55767871074686,"Yellow_vs_Dark","N","Topology=o",0,0,"Cluster 3","K04043",7,9150,"Organismal Systems",9149,"Aging",4212,"Longevity regulating pathway - worm","K04043","dnaK, HSPA9","molecular chaperone DnaK","-"
"g_55811",-1.2322123950153,18.5878979541338,1.63573175665639,1.43831816650377,1.58874657090296,1.87280128919776,2.02977166074338,2.55767871074686,"Yellow_vs_Dark","N","Topology=o",0,0,"Cluster 3","K04043",7,9160,"Human Diseases",9171,"Infectious disease: bacterial",5152,"Tuberculosis","K04043","dnaK, HSPA9","molecular chaperone DnaK","-"
"g_55811",-1.2322123950153,18.5878979541338,1.63573175665639,1.43831816650377,1.58874657090296,1.87280128919776,2.02977166074338,2.55767871074686,"Yellow_vs_Dark","N","Topology=o",0,0,"Cluster 3","K04043",7,9180,"Brite Hierarchies",9182,"Protein families: genetic information processing",3019,"Messenger RNA biogenesis","K04043","dnaK, HSPA9","molecular chaperone DnaK","-"
"g_55969",-1.67696569364866,18.5644672181821,1.65806380472561,1.23489424236753,1.61366727650445,1.94405964102766,2.01556297108935,2.40865811845861,"Yellow_vs_Dark","Y","Topology=i3-25o29-51i78-100o",1,1,"Cluster 3","K07113",1,9190,"Not Included in Pathway or Brite",9194,"Poorly characterized",99996,"General function prediction only","K07113","fxsA","UPF0716 protein FxsA","-"
