"id","umap1","umap2","W_1","W_2","W_3","B_1","B_2","B_3","degs","X.","Topology","Signalp","tmhmm","Cluster","id_raw","Gene","KO","Definition","Pathway","Enzyme","Modules","Hyperlink"
"comp34152_c0_seq1.125.1366.minus.W_1",-4.38387312578654,9.93087951272928,-0.453306216462229,-0.448963446577989,-0.450503155900583,-0.584971103407145,-0.573048226088595,-0.582878677917466,"Blue_vs_White","Y","N",1,0,"Cluster 2","comp34152_c0_seq1.125.1366.minus.W_1_1","rpb:RPB_3561","K15727","membrane fusion protein, heavy metal efflux system","-","-","-","http://www.genome.jp/dbget-bin/www_bget?ko:K15727"
"comp34175_c1_seq2.43.723.plus.W_2",3.25413506977097,6.30097388526051,-0.286454886512893,0.425515246128767,-0.0558522801147113,-0.800624708639749,-0.716769215404047,-0.765602708523662,"Blue_vs_White","N","N",0,0,"Cluster 2","comp34175_c1_seq2.43.723.plus.W_2_1","brs:S23_45570","K03188","urease accessory protein","-","-","-","http://www.genome.jp/dbget-bin/www_bget?ko:K03188"
"comp34189_c0_seq1.1960.3105.plus.W_1",-3.637543519645,10.2670800061432,-0.442059047374118,-0.425654226779132,-0.41153845091833,-0.602126858869537,-0.592093212784697,-0.606577779186007,"Blue_vs_White","N","N",0,0,"Cluster 2","comp34189_c0_seq1.1960.3105.plus.W_1_1","rpd:RPD_1841","K07246","tartrate dehydrogenase/decarboxylase / D-malate dehydrogenase [EC:1.1.1.93 4.1.1.73 1.1.1.83]","map00630,map00650,map01100","1.1.1.83,1.1.1.93,4.1.1.73","-","http://www.genome.jp/dbget-bin/www_bget?ko:K07246"
"comp34191_c2_seq1.1155.2609.minus.Y_1",2.59607860066089,7.79428707611627,-0.262451380743363,-0.127328511281113,-0.0205938409994645,-0.707365122486494,-0.870814208161702,-0.865545655912027,"Blue_vs_White","Y","N",1,0,"Cluster 2","comp34191_c2_seq1.1155.2609.minus.Y_1_1","ppan:ESD82_11780","K24867","dihydro-heme d1 dehydrogenase","map00860,map01110","-","-","http://www.genome.jp/dbget-bin/www_bget?ko:K24867"
"comp34199_c1_seq2.139.1968.plus.Y_1",-4.22835602435105,7.4317494071248,-0.51160065680612,-0.501205192980922,-0.501499404221258,-0.604767549579119,-0.604767549579119,-0.604767549579119,"Blue_vs_White","N","N",0,0,"Cluster 2","comp34199_c1_seq2.139.1968.plus.Y_1_1","ppn:Palpr_0154","K05592","ATP-dependent RNA helicase DeaD [EC:3.6.4.13]","map03018","3.6.4.13","-","http://www.genome.jp/dbget-bin/www_bget?ko:K05592"
"comp34230_c1_seq1.404.1684.plus.W_1",3.03206364523014,7.18691428129686,-0.104172038778754,0.0559320574144258,-0.0725868769447256,-0.819875468785172,-0.819875468785172,-0.819875468785172,"Blue_vs_White","N","N",0,0,"Cluster 2","comp34230_c1_seq1.404.1684.plus.W_1_1","bfb:VU15_09570","K00600","glycine hydroxymethyltransferase [EC:2.1.2.1]","map00260,map00460,map00630,map00670,map00680,map01100,map01110,map01120,map01200,map01230,map01240,map01523","2.1.2.1","M00346,M00532,M00140,M00141","http://www.genome.jp/dbget-bin/www_bget?ko:K00600"
"comp34242_c0_seq1.1312.2037.plus.W_1",3.26071474174227,6.43694513553533,-0.101855179487373,0.270502208978744,-0.115303753337165,-0.784985328607451,-0.784985328607451,-0.784985328607451,"Blue_vs_White","N","Y",0,1,"Cluster 2","comp34242_c0_seq1.1312.2037.plus.W_1_1","rpb:RPB_3283","K02233","adenosylcobinamide-GDP ribazoletransferase [EC:2.7.8.26]","map00860,map01100,map01240","2.7.8.26","M00122","http://www.genome.jp/dbget-bin/www_bget?ko:K02233"
"comp34242_c0_seq1.2118.2873.plus.W_1",3.59035542477597,5.8492707725263,-0.118319644046584,0.470311608590855,0.0925807277087072,-0.843847159497226,-0.699769701229991,-0.843847159497226,"Blue_vs_White","N","N",0,0,"Cluster 2","comp34242_c0_seq1.2118.2873.plus.W_1_1","rpb:RPB_3174","K02228","precorrin-6A synthase [EC:2.1.1.152]","map00860,map01100,map01240","2.1.1.152","-","http://www.genome.jp/dbget-bin/www_bget?ko:K02228"
"comp34244_c2_seq1.6.1238.plus.W_1",1.99243810982448,8.83007700531252,-0.361185850474878,-0.0422288851857835,-0.155660763686482,-0.712571979048206,-0.667976030116207,-0.712571979048206,"Blue_vs_White","N","N",0,0,"Cluster 2","comp34244_c2_seq1.6.1238.plus.W_1_1","rpd:RPD_0926","K20974","two-component system, sensor histidine kinase [EC:2.7.13.3]","map02020,map02025","2.7.13.3","M00820","http://www.genome.jp/dbget-bin/www_bget?ko:K20974"
"comp34252_c0_seq4.15.1242.minus.Y_1",2.23858509951441,8.02486163105242,-0.17147208846958,-0.0176523534705414,-0.234954060911817,-0.760969469955752,-0.760969469955752,-0.760969469955752,"Blue_vs_White","N","N",0,0,"Cluster 2","comp34252_c0_seq4.15.1242.minus.Y_1_1","ppn:Palpr_2787","K00652","8-amino-7-oxononanoate synthase [EC:2.3.1.47]","map00780,map01100,map01240","2.3.1.47","M00123,M00573,M00577","http://www.genome.jp/dbget-bin/www_bget?ko:K00652"
"comp34273_c1_seq1.155.601.minus.W_1",0.92951006436143,8.2384492405117,-0.168184970104038,-0.199894607807462,-0.391752029995238,-0.773208621240577,-0.773208621240577,-0.773208621240577,"Blue_vs_White","N","N",0,0,"Cluster 2","comp34273_c1_seq1.155.601.minus.W_1_1","pmuc:ING2E5A_1332","K13643","Rrf2 family transcriptional regulator, iron-sulfur cluster assembly transcription factor","-","-","-","http://www.genome.jp/dbget-bin/www_bget?ko:K13643"
"comp34273_c18_seq3.2339.2995.plus.Y_1",-2.58792654327411,10.3982084291978,-0.424371509523852,-0.351177795050471,-0.401349154229554,-0.562375326070991,-0.626056029583143,-0.634135573139255,"Blue_vs_White","N","N",0,0,"Cluster 2","comp34273_c18_seq3.2339.2995.plus.Y_1_1","rpb:RPB_1867","K03187","urease accessory protein","-","-","-","http://www.genome.jp/dbget-bin/www_bget?ko:K03187"
"comp34273_c4_seq1.735.1742.plus.Y_1",-0.364413988468188,9.53247506614095,-0.305641297086706,-0.322403391658064,-0.291964174280615,-0.666676289139996,-0.648962580294271,-0.660139383242223,"Blue_vs_White","N","N",0,0,"Cluster 2","comp34273_c4_seq1.735.1742.plus.Y_1_1","rpa:RPA0944","K00134","glyceraldehyde 3-phosphate dehydrogenase (phosphorylating) [EC:1.2.1.12]","map00010,map00710,map01100,map01110,map01120,map01200,map01230,map04066,map05010,map05130,map05132,map05415","1.2.1.12","M00165,M00166,M00001,M00002,M00003,M00308,M00552","http://www.genome.jp/dbget-bin/www_bget?ko:K00134"
"comp34292_c0_seq2.643.1401.plus.Y_1",5.61906844060303,6.03395864247116,0.815010482809319,-0.327347206778455,-0.0666794876219812,-1.30536753182275,-1.83922514166808,-1.40699076306283,"Blue_vs_White","N","Y",0,1,"Cluster 2","comp34292_c0_seq2.643.1401.plus.Y_1_1","ppan:ESD82_18690","K03814","monofunctional glycosyltransferase [EC:2.4.1.129]","map00550,map01100","2.4.1.129","-","http://www.genome.jp/dbget-bin/www_bget?ko:K03814"
"comp34311_c1_seq2.496.1342.minus.Y_1",3.9552776218101,6.21465925615468,0.1367768687137,0.116564182132728,-0.0174319901152712,-0.833693458120148,-0.833693458120148,-0.833693458120148,"Blue_vs_White","N","N",0,0,"Cluster 2","comp34311_c1_seq2.496.1342.minus.Y_1_1","ppn:Palpr_1846","K02528","16S rRNA (adenine1518-N6/adenine1519-N6)-dimethyltransferase [EC:2.1.1.182]","-","2.1.1.182","-","http://www.genome.jp/dbget-bin/www_bget?ko:K02528"
"comp34325_c0_seq2.1282.2976.minus.Y_1",1.66671940609279,8.09324435011736,-0.151830707418883,-0.20958999648548,-0.242842584039593,-0.752472651923726,-0.752472651923726,-0.752472651923726,"Blue_vs_White","N","N",0,0,"Cluster 2","comp34325_c0_seq2.1282.2976.minus.Y_1_1","ppn:Palpr_0153","K00895","diphosphate-dependent phosphofructokinase [EC:2.7.1.90]","map00010,map00030,map00051,map01100,map01110,map01120","2.7.1.90","-","http://www.genome.jp/dbget-bin/www_bget?ko:K00895"
"comp34363_c0_seq1.27.3578.minus.Y_1",0.273232901160932,8.84338807030537,-0.264240195305574,-0.307724397283298,-0.284787675360982,-0.697887594149366,-0.697887594149366,-0.697887594149366,"Blue_vs_White","N","N",0,0,"Cluster 2","comp34363_c0_seq1.27.3578.minus.Y_1_1","ppn:Palpr_0370","K03737","pyruvate-ferredoxin/flavodoxin oxidoreductase [EC:1.2.7.1 1.2.7.-]","map00010,map00020,map00620,map00650,map00720,map01100,map01110,map01120,map01200","1.2.7.1,1.2.7.-","M00173,M00307","http://www.genome.jp/dbget-bin/www_bget?ko:K03737"
"comp34395_c5_seq14.155.1711.plus.Y_1",-4.51002433531823,9.83958321746202,-0.500279663451771,-0.430767532068486,-0.43545667022551,-0.585769598925655,-0.585769598925655,-0.569314197430174,"Blue_vs_White","N","N",0,0,"Cluster 2","comp34395_c5_seq14.155.1711.plus.Y_1_1","rpd:RPD_2070","K01652","acetolactate synthase I/II/III large subunit [EC:2.2.1.6]","map00290,map00650,map00660,map00770,map01100,map01110,map01210,map01230","2.2.1.6","M00019,M00570","http://www.genome.jp/dbget-bin/www_bget?ko:K01652"
"comp34395_c5_seq14.6403.7176.plus.Y_1",-1.84776169090782,10.4510586746071,-0.407631727010676,-0.33439981200885,-0.37804282098355,-0.632171118210584,-0.617012764317129,-0.627227085566527,"Blue_vs_White","N","Y",0,1,"Cluster 2","comp34395_c5_seq14.6403.7176.plus.Y_1_1","rpb:RPB_3364","K02556","chemotaxis protein MotA","map02020,map02030,map02040","-","-","http://www.genome.jp/dbget-bin/www_bget?ko:K02556"
"comp34395_c5_seq14.7207.8028.plus.Y_1",-2.1340404421631,10.1157797243974,-0.35156038454694,-0.363296432193518,-0.403085311679069,-0.582001525231319,-0.602631557704079,-0.59350352064563,"Blue_vs_White","N","Y",0,1,"Cluster 2","comp34395_c5_seq14.7207.8028.plus.Y_1_1","rpb:RPB_3363","K02557","chemotaxis protein MotB","map02030,map02040","-","-","http://www.genome.jp/dbget-bin/www_bget?ko:K02557"
"comp34395_c5_seq7.1238.2236.plus.Y_1",-2.38272420895665,10.4118772713905,-0.388511318170262,-0.351965599062878,-0.426029498472778,-0.60176264734794,-0.60176264734794,-0.60176264734794,"Blue_vs_White","Y","N",1,0,"Cluster 2","comp34395_c5_seq7.1238.2236.plus.Y_1_1","rpt:Rpal_0391","K10979","DNA end-binding protein Ku","map03450","-","-","http://www.genome.jp/dbget-bin/www_bget?ko:K10979"
"comp34395_c5_seq8.15770.17278.plus.Y_1",-0.678938066127696,9.87689226880199,-0.32576065150232,-0.299864646635339,-0.331830027643019,-0.640244252274083,-0.634489584525865,-0.645684211629821,"Blue_vs_White","N","N",0,0,"Cluster 2","comp34395_c5_seq8.15770.17278.plus.Y_1_1","rpb:RPB_2481","K01255","leucyl aminopeptidase [EC:3.4.11.1]","map00480,map01100","3.4.11.1","-","http://www.genome.jp/dbget-bin/www_bget?ko:K01255"
"comp34427_c0_seq1.958.1719.plus.W_2",-0.494502529938021,10.0745594298934,-0.385325110685477,-0.255422921534382,-0.304431205218679,-0.649694741641539,-0.617998844644654,-0.632263776963117,"Blue_vs_White","N","N",0,0,"Cluster 2","comp34427_c0_seq1.958.1719.plus.W_2_1","rpx:Rpdx1_4311","K09691","lipopolysaccharide transport system ATP-binding protein","map02010","-","M00250","http://www.genome.jp/dbget-bin/www_bget?ko:K09691"
"comp34428_c1_seq1.194.819.minus.Y_1",3.22820775184824,7.16815978393377,0.0484923317033111,0.020646816597984,-0.166297846177326,-0.803264004211683,-0.803264004211683,-0.803264004211683,"Blue_vs_White","N","N",0,0,"Cluster 2","comp34428_c1_seq1.194.819.minus.Y_1_1","dys:G7050_16420","K02356","elongation factor P","-","-","-","http://www.genome.jp/dbget-bin/www_bget?ko:K02356"
"comp34447_c1_seq1.962.1843.plus.W_3",-5.20769891408176,9.20380498059102,-0.504542131206899,-0.484086752117818,-0.502040581662247,-0.575940524460508,-0.514756791847561,-0.571588870565124,"Blue_vs_White","N","Y",0,1,"Cluster 2","comp34447_c1_seq1.962.1843.plus.W_3_1","rpd:RPD_1587","K01997","branched-chain amino acid transport system permease protein","map02010,map02024","-","M00237","http://www.genome.jp/dbget-bin/www_bget?ko:K01997"
"comp34454_c13_seq1.2592.5294.plus.Y_1",-1.34370589522979,10.207112900199,-0.365785240019838,-0.32829174045695,-0.330527933273822,-0.614226261974317,-0.620413062100996,-0.614748040298254,"Blue_vs_White","N","Y",0,1,"Cluster 2","comp34454_c13_seq1.2592.5294.plus.Y_1_1","emx:FKV68_02895","K07646","two-component system, OmpR family, sensor histidine kinase KdpD [EC:2.7.13.3]","map02020","2.7.13.3","M00454","http://www.genome.jp/dbget-bin/www_bget?ko:K07646"
"comp34454_c22_seq3.7922.9715.plus.Y_1",0.0969466533455322,9.52766606573454,-0.270070950794571,-0.266618532786768,-0.292057402317944,-0.671459970754342,-0.640509346158078,-0.625548868124267,"Blue_vs_White","N","N",0,0,"Cluster 2","comp34454_c22_seq3.7922.9715.plus.Y_1_1","rpd:RPD_2795","K01887","arginyl-tRNA synthetase [EC:6.1.1.19]","map00970","6.1.1.19","M00360,M00359","http://www.genome.jp/dbget-bin/www_bget?ko:K01887"
"comp34454_c29_seq4.4472.5614.plus.Y_1",-4.59910436271625,9.78998945948769,-0.502528747021562,-0.436724263388652,-0.447703830548552,-0.587261004401661,-0.58241707771347,-0.577312724859247,"Blue_vs_White","N","N",0,0,"Cluster 2","comp34454_c29_seq4.4472.5614.plus.Y_1_1","rpb:RPB_4699","K00217","maleylacetate reductase [EC:1.3.1.32]","map00361,map00362,map00364,map00623,map01100,map01120,map01220","1.3.1.32","-","http://www.genome.jp/dbget-bin/www_bget?ko:K00217"
"comp34455_c1_seq1.102.2390.minus.W_1",1.69678002883646,8.73694611874347,-0.160329971310763,-0.0628984339463984,-0.228753701804036,-0.75359262612286,-0.594579731314549,-0.734607450197261,"Blue_vs_White","N","N",0,0,"Cluster 2","comp34455_c1_seq1.102.2390.minus.W_1_1","rpb:RPB_3139","K08351","biotin/methionine sulfoxide reductase [EC:1.-.-.-]","map00780,map01100","1.-.-.-","-","http://www.genome.jp/dbget-bin/www_bget?ko:K08351"
"comp34512_c0_seq3.5717.7279.plus.Y_1",-1.77501956891281,10.1997142739829,-0.369554310305231,-0.365890299897806,-0.373589480208473,-0.62833813108106,-0.618830737842054,-0.62833813108106,"Blue_vs_White","N","N",0,0,"Cluster 2","comp34512_c0_seq3.5717.7279.plus.Y_1_1","rpb:RPB_0503","K18118","succinyl-CoA:acetate CoA-transferase [EC:2.8.3.18]","map00020,map00620,map00650,map01100,map01110,map01120,map01200","2.8.3.18","M00009,M00011","http://www.genome.jp/dbget-bin/www_bget?ko:K18118"
"comp34517_c0_seq1.976.2787.plus.Y_1",-3.73424022215013,10.226657366029,-0.447235622839595,-0.427556541068677,-0.41682404271306,-0.598153939653215,-0.59856214878243,-0.598085904798346,"Blue_vs_White","N","N",0,0,"Cluster 2","comp34517_c0_seq1.976.2787.plus.Y_1_1","rpx:Rpdx1_0274","K03596","GTP-binding protein LepA","map05134","-","-","http://www.genome.jp/dbget-bin/www_bget?ko:K03596"
"comp34524_c0_seq1.1933.3444.minus.Y_1",2.49631226647906,8.33808273120413,-0.272584532874557,0.0679015311611422,-0.156467044139623,-0.67600181426306,-0.674123270461484,-0.723317636265263,"Blue_vs_White","N","N",0,0,"Cluster 2","comp34524_c0_seq1.1933.3444.minus.Y_1_1","rpb:RPB_3607","K00626","acetyl-CoA C-acetyltransferase [EC:2.3.1.9]","map00071,map00280,map00310,map00362,map00380,map00620,map00630,map00650,map00720,map00900,map01100,map01110,map01120,map01200,map01212,map02020,map04975","2.3.1.9","M00375,M00374,M00373,M00088,M00095","http://www.genome.jp/dbget-bin/www_bget?ko:K00626"
"comp34524_c3_seq2.9457.10398.plus.Y_1",3.23295624786944,6.36496260260778,-0.232077392413035,0.314817727371045,-0.059406419730662,-0.784780064431476,-0.74739394692277,-0.780839225415302,"Blue_vs_White","N","N",0,0,"Cluster 2","comp34524_c3_seq2.9457.10398.plus.Y_1_1","rpx:Rpdx1_1071","K11178","xanthine dehydrogenase YagS FAD-binding subunit [EC:1.17.1.4]","map00230,map01100,map01120,map01232","1.17.1.4","M00546","http://www.genome.jp/dbget-bin/www_bget?ko:K11178"
"comp34547_c4_seq2.631.954.plus.Y_1",1.07604831805924,6.75893201595247,-0.306639656597421,-0.533425597769561,-0.395211633254432,-0.724199215256215,-1.23643700684508,-0.754563772900748,"Blue_vs_White","N","N",0,0,"Cluster 2","comp34547_c4_seq2.631.954.plus.Y_1_1","ppan:ESD82_14505","K06996","uncharacterized protein","-","-","-","http://www.genome.jp/dbget-bin/www_bget?ko:K06996"
"comp34547_c4_seq9.4652.6901.minus.Y_1",-3.4080157669515,10.2126016093468,-0.42408453730753,-0.422047062672409,-0.399828050487687,-0.599447871419993,-0.567550854718447,-0.604611815753834,"Blue_vs_White","N","N",0,0,"Cluster 2","comp34547_c4_seq9.4652.6901.minus.Y_1_1","rpx:Rpdx1_2802","K02621","topoisomerase IV subunit A [EC:5.6.2.2]","-","5.6.2.2","-","http://www.genome.jp/dbget-bin/www_bget?ko:K02621"
"comp34571_c1_seq1.5145.5525.plus.Y_1",0.83115310718493,9.32638740251033,-0.247404004850146,-0.24552380221208,-0.229621657948947,-0.700816084924098,-0.631178450631853,-0.701323227099071,"Blue_vs_White","Y","N",1,0,"Cluster 2","comp34571_c1_seq1.5145.5525.plus.Y_1_1","rbk:E0H22_16810","K02935","large subunit ribosomal protein L7/L12","map03010","-","M00178","http://www.genome.jp/dbget-bin/www_bget?ko:K02935"
"comp34571_c1_seq1.6065.10189.plus.Y_1",-0.0153447466647482,9.62800766573402,-0.309657796026672,-0.274225177147548,-0.279835962122367,-0.668045523195206,-0.632459375373985,-0.669618031753654,"Blue_vs_White","N","N",0,0,"Cluster 2","comp34571_c1_seq1.6065.10189.plus.Y_1_1","rpa:RPA3268","K03043","DNA-directed RNA polymerase subunit beta [EC:2.7.7.6]","map03020","2.7.7.6","M00183","http://www.genome.jp/dbget-bin/www_bget?ko:K03043"
"comp34571_c2_seq1.1611.3683.plus.Y_1",3.3034918122886,7.03818686993551,-0.0297443121952721,0.0313247846830837,-0.0290917203279745,-0.763797647065922,-0.718404256903412,-0.77015254166333,"Blue_vs_White","N","N",0,0,"Cluster 2","comp34571_c2_seq1.1611.3683.plus.Y_1_1","rpa:RPA3253","K02355","elongation factor G","-","-","-","http://www.genome.jp/dbget-bin/www_bget?ko:K02355"
"comp34573_c3_seq2.1.1476.minus.Y_1",-3.85830359950138,10.0600770787273,-0.467278339714481,-0.42329274719008,-0.428007988163815,-0.606188561971859,-0.603622134295759,-0.605878794578334,"Blue_vs_White","N","N",0,0,"Cluster 2","comp34573_c3_seq2.1.1476.minus.Y_1_1","rpa:RPA3929","K02406","flagellin","map02020,map02040,map04621,map04626,map05131,map05132,map05134","-","-","http://www.genome.jp/dbget-bin/www_bget?ko:K02406"
"comp34573_c6_seq1.1971.3392.minus.Y_1",-1.49146724217377,10.4192228208596,-0.386828793575727,-0.292435013310622,-0.390115510240783,-0.62731893549086,-0.629612413603289,-0.626470168000433,"Blue_vs_White","N","N",0,0,"Cluster 2","comp34573_c6_seq1.1971.3392.minus.Y_1_1","rpx:Rpdx1_2640","K00382","dihydrolipoamide dehydrogenase [EC:1.8.1.4]","map00010,map00020,map00260,map00280,map00310,map00380,map00620,map00630,map00640,map01100,map01110,map01120,map01200,map01240","1.8.1.4","M00307,M00009,M00011,M00532,M00036","http://www.genome.jp/dbget-bin/www_bget?ko:K00382"
"comp34579_c0_seq1.170.949.plus.Y_1",1.93423734355944,8.88153167533227,-0.301335658587141,-0.0523540365172458,-0.19620453664186,-0.687718018699117,-0.690963705424521,-0.694958396778864,"Blue_vs_White","N","N",0,0,"Cluster 2","comp34579_c0_seq1.170.949.plus.Y_1_1","rpd:RPD_0234","K09748","ribosome maturation factor RimP","-","-","-","http://www.genome.jp/dbget-bin/www_bget?ko:K09748"
"comp34579_c0_seq1.8432.10600.plus.Y_1",3.17753557399944,7.22364567080412,-0.0903727067949865,0.0223457268355383,-0.00108572187103689,-0.761712129254757,-0.721503849604451,-0.757158212450563,"Blue_vs_White","N","N",0,0,"Cluster 2","comp34579_c0_seq1.8432.10600.plus.Y_1_1","rpa:RPA0432","K00962","polyribonucleotide nucleotidyltransferase [EC:2.7.7.8]","map03018","2.7.7.8","M00394","http://www.genome.jp/dbget-bin/www_bget?ko:K00962"
"comp34579_c0_seq1.953.2569.plus.Y_1",0.700724696140914,9.13114032959724,-0.276332598926289,-0.175620766038897,-0.166592326812196,-0.672559075042946,-0.502157451800265,-0.653721358602371,"Blue_vs_White","N","N",0,0,"Cluster 2","comp34579_c0_seq1.953.2569.plus.Y_1_1","rpb:RPB_0598","K02600","transcription termination/antitermination protein NusA","-","-","-","http://www.genome.jp/dbget-bin/www_bget?ko:K02600"
"comp34584_c0_seq5.2153.2770.plus.Y_1",2.74230076599477,7.82835564384747,-0.108577632239754,-0.0400334400928347,-0.0238705751120548,-0.746975684128023,-0.719927214861615,-0.744387217855495,"Blue_vs_White","N","N",0,0,"Cluster 2","comp34584_c0_seq5.2153.2770.plus.Y_1_1","rpt:Rpal_1777","K02986","small subunit ribosomal protein S4","map03010","-","M00178,M00179","http://www.genome.jp/dbget-bin/www_bget?ko:K02986"
"comp34585_c16_seq12.4083.5336.plus.Y_1",-0.884540114341281,9.96807455373923,-0.35686838802228,-0.315421396454991,-0.309453775621906,-0.656648090809301,-0.620888987848548,-0.62909446649404,"Blue_vs_White","N","N",0,0,"Cluster 2","comp34585_c16_seq12.4083.5336.plus.Y_1_1","rpa:RPA4346","K00626","acetyl-CoA C-acetyltransferase [EC:2.3.1.9]","map00071,map00280,map00310,map00362,map00380,map00620,map00630,map00650,map00720,map00900,map01100,map01110,map01120,map01200,map01212,map02020,map04975","2.3.1.9","M00375,M00374,M00373,M00088,M00095","http://www.genome.jp/dbget-bin/www_bget?ko:K00626"
"comp34585_c20_seq1.122.2764.plus.Y_1",-3.0736654003035,10.2376979116897,-0.427414595574924,-0.41343216641636,-0.387644164417212,-0.607188684756462,-0.584515136365811,-0.610604800101908,"Blue_vs_White","N","Y",0,1,"Cluster 2","comp34585_c20_seq1.122.2764.plus.Y_1_1","rpb:RPB_3007","K05366","penicillin-binding protein 1A [EC:2.4.1.129 3.4.16.4]","map00550,map01100,map01501","2.4.1.129,3.4.16.4","-","http://www.genome.jp/dbget-bin/www_bget?ko:K05366"
"comp34597_c2_seq1.223.2892.plus.Y_1",-2.18238420303451,10.297889212606,-0.384680524398056,-0.369152892833422,-0.383101719092218,-0.632308812264241,-0.606575913413417,-0.627621225376804,"Blue_vs_White","N","N",0,0,"Cluster 2","comp34597_c2_seq1.223.2892.plus.Y_1_1","rpa:RPA3847","K01872","alanyl-tRNA synthetase [EC:6.1.1.7]","map00970","6.1.1.7","M00360,M00359","http://www.genome.jp/dbget-bin/www_bget?ko:K01872"
"comp34601_c0_seq1.760.1623.plus.Y_1",-1.31644967017195,10.2439611978199,-0.389214841966108,-0.329216754176927,-0.30936621339722,-0.6362132663392,-0.6362132663392,-0.5987445120301,"Blue_vs_White","N","N",0,0,"Cluster 2","comp34601_c0_seq1.760.1623.plus.Y_1_1","apk:APA386B_2728","K01756","adenylosuccinate lyase [EC:4.3.2.2]","map00230,map00250,map01100,map01110,map01232,map01240","4.3.2.2","M00048,M00049","http://www.genome.jp/dbget-bin/www_bget?ko:K01756"
"comp34601_c0_seq3.7718.9565.plus.Y_1",2.60161961092341,8.15972881290782,-0.214870340106443,0.0411697433409404,-0.0771188518199594,-0.732445912119021,-0.732445912119021,-0.717196162917093,"Blue_vs_White","N","N",0,0,"Cluster 2","comp34601_c0_seq3.7718.9565.plus.Y_1_1","ppan:ESD82_05435","K08602","oligoendopeptidase F [EC:3.4.24.-]","-","3.4.24.-","-","http://www.genome.jp/dbget-bin/www_bget?ko:K08602"
"comp34606_c2_seq4.1.3480.minus.Y_1",6.76223736858277,6.19162049842313,0.201122060977889,0.493279781730051,0.505238641313433,-1.54222936456702,-1.41624416942116,-1.51636485430529,"Blue_vs_White","N","N",0,0,"Cluster 2","comp34606_c2_seq4.1.3480.minus.Y_1_1","dar:Daro_0217","K00265","glutamate synthase (NADPH) large chain [EC:1.4.1.13]","map00250,map00910,map01100,map01110,map01120,map01230","1.4.1.13","-","http://www.genome.jp/dbget-bin/www_bget?ko:K00265"
"comp34607_c0_seq1.177.1145.plus.Y_1",-3.52210540509374,2.98257788307061,-0.657098110803608,-0.687889651435216,-0.6986694547084,-0.626251289129573,-0.276543414738994,-0.496893649851363,"Blue_vs_White","N","Y",0,1,"Cluster 2","comp34607_c0_seq1.177.1145.plus.Y_1_1","mhua:MCHK_5546","K06890","uncharacterized protein","-","-","-","http://www.genome.jp/dbget-bin/www_bget?ko:K06890"
"comp34610_c2_seq1.1375.2187.plus.Y_1",2.48538692817875,8.33511974755469,-0.239469429154516,0.0493985775983297,-0.188891160710488,-0.725142681562829,-0.721298920661614,-0.73491614678116,"Blue_vs_White","N","N",0,0,"Cluster 2","comp34610_c2_seq1.1375.2187.plus.Y_1_1","trb:HB776_00470","K15555","sulfonate transport system ATP-binding protein [EC:7.6.2.14]","map00920,map02010","7.6.2.14","M00436","http://www.genome.jp/dbget-bin/www_bget?ko:K15555"
"comp34625_c1_seq1.70.495.minus.W_2",-2.29881545550763,9.93335730853308,-0.417758812006166,-0.428586254217989,-0.325626218873453,-0.610815086672935,-0.521910859337325,-0.610815086672935,"Blue_vs_White","N","N",0,0,"Cluster 2","comp34625_c1_seq1.70.495.minus.W_2_1","rpt:Rpal_1291","K01489","cytidine deaminase [EC:3.5.4.5]","map00240,map00983,map01100,map01232","3.5.4.5","-","http://www.genome.jp/dbget-bin/www_bget?ko:K01489"
"comp34625_c1_seq12.1.581.minus.Y_1",6.18010404021867,6.74490479797706,-0.195915031628996,0.454246899175737,0.0420531006349958,-1.52886762912894,-1.48698052449912,-1.58161227528035,"Blue_vs_White","N","N",0,0,"Cluster 2","comp34625_c1_seq12.1.581.minus.Y_1_1","ares:IWH25_06650","K04077","chaperonin GroEL [EC:5.6.1.7]","map03018,map04212,map04940,map05134,map05152,map05417","5.6.1.7","-","http://www.genome.jp/dbget-bin/www_bget?ko:K04077"
"comp34632_c3_seq1.65.1554.minus.Y_1",2.07959963224132,8.41026816581218,-0.191904718420083,-0.134972739401449,-0.0816281273095199,-0.706202686003316,-0.66963017902326,-0.712119511973338,"Blue_vs_White","N","Y",0,1,"Cluster 2","comp34632_c3_seq1.65.1554.minus.Y_1_1","rpd:RPD_0600","K15011","two-component system, sensor histidine kinase RegB [EC:2.7.13.3]","map02020","2.7.13.3","M00523","http://www.genome.jp/dbget-bin/www_bget?ko:K15011"
"comp34633_c0_seq1.404.1099.minus.W_2",-0.747813468156372,9.97028375466781,-0.364908273815067,-0.276484133932002,-0.358217273707501,-0.670738447962433,-0.560697230808769,-0.670738447962433,"Blue_vs_White","N","N",0,0,"Cluster 2","comp34633_c0_seq1.404.1099.minus.W_2_1","bel:BE61_37940","K03088","RNA polymerase sigma-70 factor, ECF subfamily","-","-","-","http://www.genome.jp/dbget-bin/www_bget?ko:K03088"
