"id","tSNE1","tSNE2","z1_3","z1_1","z1_2","z10_3","z10_1","z10_2","Cluster","ko_name","ko","ko_des","level3_pathway_id","level3_pathway_name","KEGG_ec","KEGG_En_description","KEGG_Modules","KEGG_Mo_description","level1_pathway_name","level2_pathway_name"
"z1_1_k97_174586_2",-12.2448552760275,-0.472342938476029,0.557382718997825,0.384691796095798,0.351980027338858,0.789495637669694,0.980180794747554,0.279002083900548,"Cluster 4","adk:Alide2_3517","K01933","phosphoribosylformylglycinamidine cyclo-ligase [EC:6.3.3.1]","ko01110;ko00230;ko01100","Biosynthesis of secondary metabolites;Purine metabolism;Metabolic pathways","6.3.3.1","Ligases; Forming carbon-nitrogen bonds; Cyclo-ligases; 2-(formamido)-N1-(5-phosphoribosyl)acetamidine cyclo-ligase (ADP-forming)","M00048","Inosine monophosphate biosynthesis, PRPP + glutamine => IMP","Metabolism;Metabolism;Metabolism","Global and overview maps;Nucleotide metabolism;Global and overview maps"
"z1_1_k97_174586_28",-22.5362615068949,8.39182456544068,0.59796731062109,0.488287757329545,0.431127285313442,0.833322675838718,1.07562941696277,0.20410877337069,"Cluster 4","ajs:Ajs_3224","K03186","flavin prenyltransferase [EC:2.5.1.129]","ko00130;ko01220;ko01100;ko00627;ko00940;ko01240;ko01110;ko01120","Ubiquinone and other terpenoid-quinone biosynthesis;Degradation of aromatic compounds;Metabolic pathways;Aminobenzoate degradation;Phenylpropanoid biosynthesis;Biosynthesis of cofactors;Biosynthesis of secondary metabolites;Microbial metabolism in diverse environments","2.5.1.129","Transferases; Transferring alkyl or aryl groups, other than methyl groups; Transferring alkyl or aryl groups, other than methyl groups (only sub-subclass identified to date); prenyl-phosphate:FMNH2 prenyltransferase","M00117","Ubiquinone biosynthesis, prokaryotes, chorismate (+ polyprenyl-PP) => ubiquinol","Metabolism;Metabolism;Metabolism;Metabolism;Metabolism;Metabolism;Metabolism;Metabolism","Metabolism of cofactors and vitamins;Global and overview maps;Global and overview maps;Xenobiotics biodegradation and metabolism;Biosynthesis of other secondary metabolites;Global and overview maps;Global and overview maps;Global and overview maps"
"z1_1_k97_174586_29",29.7078204144929,15.9178757737715,0.395141978698918,0.272129989136388,0.217465111744022,0.63625081619318,0.917356379207105,0.27086598698218,"Cluster 4","adk:Alide2_1312","K03182","4-hydroxy-3-polyprenylbenzoate decarboxylase [EC:4.1.1.98]","ko01100;ko01110;ko01240;ko00130","Metabolic pathways;Biosynthesis of secondary metabolites;Biosynthesis of cofactors;Ubiquinone and other terpenoid-quinone biosynthesis","4.1.1.98","Lyases; Carbon-carbon lyases; Carboxy-lyases; 4-hydroxy-3-polyprenylbenzoate carboxy-lyase","M00117","Ubiquinone biosynthesis, prokaryotes, chorismate (+ polyprenyl-PP) => ubiquinol","Metabolism;Metabolism;Metabolism;Metabolism","Global and overview maps;Global and overview maps;Global and overview maps;Metabolism of cofactors and vitamins"
"z1_1_k97_174586_48",-32.7685958376844,0.693933043055491,0.508538062058474,0.451252497480089,0.366796976405304,0.793243937737105,1.13971550186828,0.359645691547856,"Cluster 4","ajs:Ajs_4083","K02483","two-component system, OmpR family, response regulator","-","-","-","-","-","-","-","-"
"z1_1_k97_174586_56",18.3283895441442,1.41213410584493,0.489521170883887,0.302984253082161,0.351669634399112,0.610419711987783,0.939432605770764,0.281389106966443,"Cluster 4","cke:B5M06_10215","K01689","enolase [EC:4.2.1.11]","ko00010;ko01100;ko04066;ko01230;ko01200;ko03018;ko01120;ko01110;ko00680","Glycolysis / Gluconeogenesis;Metabolic pathways;HIF-1 signaling pathway;Biosynthesis of amino acids;Carbon metabolism;RNA degradation;Microbial metabolism in diverse environments;Biosynthesis of secondary metabolites;Methane metabolism","4.2.1.11","Lyases; Carbon-oxygen lyases; Hydro-lyases; 2-phospho-D-glycerate hydro-lyase (phosphoenolpyruvate-forming)","M00002;M00003;M00001;M00346","-","Metabolism;Metabolism;Environmental Information Processing;Metabolism;Metabolism;Genetic Information Processing;Metabolism;Metabolism;Metabolism","Carbohydrate metabolism;Global and overview maps;Signal transduction;Global and overview maps;Global and overview maps;Folding, sorting and degradation;Global and overview maps;Global and overview maps;Energy metabolism"
"z1_1_k97_174586_72",37.6438127191242,6.44429790299588,0.36065222789795,0.276321677250404,0.236526965514115,0.601164445333258,0.817211409078726,0.234031548192698,"Cluster 4","-","-","-","-","-","-","-","-","-","-","-"
"z1_1_k97_174586_74",-0.653446384616163,-9.97513601852499,0.562453918696808,0.237488614934091,0.37129708689256,0.674946456348626,1.03848006333198,0.396465414839653,"Cluster 4","-","-","-","-","-","-","-","-","-","-","-"
"z1_1_k97_174586_85",-35.9569170745728,5.0492842486302,0.616605935989964,0.368055647376849,0.52134230085936,0.775213329861579,1.11875959993927,0.297548822454358,"Cluster 4","amon:H9L24_09140","K01803","triosephosphate isomerase (TIM) [EC:5.3.1.1]","ko00562;ko01230;ko00010;ko01100;ko00051;ko01200;ko01120;ko01110;ko00710","Inositol phosphate metabolism;Biosynthesis of amino acids;Glycolysis / Gluconeogenesis;Metabolic pathways;Fructose and mannose metabolism;Carbon metabolism;Microbial metabolism in diverse environments;Biosynthesis of secondary metabolites;Carbon fixation in photosynthetic organisms","5.3.1.1","Isomerases; Intramolecular oxidoreductases; Interconverting aldoses and ketoses, and related compounds; D-glyceraldehyde-3-phosphate aldose-ketose-isomerase","M00002;M00003;M00001","-","Metabolism;Metabolism;Metabolism;Metabolism;Metabolism;Metabolism;Metabolism;Metabolism;Metabolism","Carbohydrate metabolism;Global and overview maps;Carbohydrate metabolism;Global and overview maps;Carbohydrate metabolism;Global and overview maps;Global and overview maps;Global and overview maps;Energy metabolism"
"z1_1_k97_174586_93",40.7376453018915,-1.49729444403915,0.374628317734153,0.252194335859151,0.241754195503131,0.515228875328171,0.80181754705007,0.177733680548969,"Cluster 4","cke:B5M06_08840","K01870","isoleucyl-tRNA synthetase [EC:6.1.1.5]","ko00970","Aminoacyl-tRNA biosynthesis","6.1.1.5","Ligases; Forming carbon-oxygen bonds; Ligases forming aminoacyl-tRNA and related compounds; L-isoleucine:tRNAIle ligase (AMP-forming)","-","-","Genetic Information Processing","Translation"
"z1_1_k97_183990_51",-13.3691621058205,3.17935999712726,0.588498295980955,0.343708812033008,0.378070849851976,0.715940896869455,1.05952505441114,0.279951849031305,"Cluster 4","mela:C6568_05275","K11690","C4-dicarboxylate transporter, DctM subunit","ko02020","Two-component system","-","-","-","-","Environmental Information Processing","Signal transduction"
"z1_1_k97_183990_84",27.8169841663922,11.9550137452709,0.39417968827428,0.250603845139355,0.24969346804924,0.60425559814859,0.89301202274619,0.214055026909705,"Cluster 4","-","-","-","-","-","-","-","-","-","-","-"
"z1_1_k97_184131_17",1.38232755300759,6.42352079282237,0.489129745440861,0.33743746175634,0.335892365737325,0.740867704254296,1.03154743079386,0.245787139074219,"Cluster 4","-","-","-","-","-","-","-","-","-","-","-"
"z1_1_k97_184131_30",-10.8647208403477,7.98279761658672,0.549368371515746,0.321961547832864,0.371069302833384,0.804550779077976,1.10141800456616,0.290859131124639,"Cluster 4","-","-","-","-","-","-","-","-","-","-","-"
"z1_1_k97_186064_18",43.9970469323282,-1.05489267400433,0.38278540627357,0.199958576291482,0.197498632525169,0.470440167829683,0.750204249300613,0.258524482948771,"Cluster 4","-","-","-","-","-","-","-","-","-","-","-"
"z1_1_k97_186064_31",33.2409020058833,6.9325804540321,0.368451612150674,0.329603587562773,0.29559732162884,0.557391326786273,0.851250362275962,0.282963471665631,"Cluster 4","-","-","-","-","-","-","-","-","-","-","-"
"z1_1_k97_186064_4",44.6198275176269,7.47031304098076,0.397383554060264,0.280617239122893,0.176707402974215,0.461194769501427,0.875169622790895,0.190834939281241,"Cluster 4","cke:B5M06_15815","K03722","ATP-dependent DNA helicase DinG [EC:3.6.4.12]","-","-","3.6.4.12","Hydrolases; Acting on acid anhydrides; Acting on acid anhydrides to facilitate cellular and subcellular movement; ATP phosphohydrolase (DNA helix unwinding)","-","-","-","-"
"z1_1_k97_188338_6",-32.1931469950701,3.40734594059681,0.563246154932906,0.54164939755533,0.393693353022487,0.829563552681716,1.09758652139493,0.352371196795124,"Cluster 4","-","-","-","-","-","-","-","-","-","-","-"
"z1_1_k97_192651_18",-42.8847231424706,12.4182413956817,0.690335845762375,0.498241890540504,0.528775288191605,0.824167956224707,1.12988155966132,0.408614943903055,"Cluster 4","-","-","-","-","-","-","-","-","-","-","-"
"z1_1_k97_193482_1",43.9994440876951,-2.97666344331521,0.334993910463244,0.169627373733324,0.178754424816337,0.498943753119626,0.808971801419343,0.160191706686636,"Cluster 4","mcun:NCTC10297_00476","K07012","CRISPR-associated endonuclease/helicase Cas3 [EC:3.1.-.- 3.6.4.-]","-","-","-","-","-","-","-","-"
"z1_1_k97_203607_10",-12.7701741321757,-1.69455379382126,0.560035827805374,0.414958033976281,0.315112947159068,0.76372703187657,1.01008405311096,0.277717636881985,"Cluster 4","cof:FOZ74_04435","K00721","dolichol-phosphate mannosyltransferase [EC:2.4.1.83]","ko00510;ko01100","N-Glycan biosynthesis;Metabolic pathways","2.4.1.83","Transferases; Glycosyltransferases; Hexosyltransferases; GDP-mannose:dolichyl-phosphate beta-D-mannosyltransferase","-","-","Metabolism;Metabolism","Glycan biosynthesis and metabolism;Global and overview maps"
"z1_1_k97_203607_15",37.8530414249102,0.954737574679512,0.316237050856712,0.210361259739048,0.287438234777807,0.537633650640282,0.887142139421885,0.220869077175741,"Cluster 4","xbc:ELE36_09955","K19005","lipoteichoic acid synthase [EC:2.7.8.20]","ko00561;ko01100","Glycerolipid metabolism;Metabolic pathways","2.7.8.20","Transferases; Transferring phosphorus-containing groups; Transferases for other substituted phosphate groups; phosphatidylglycerol:membrane-derived-oligosaccharide-D-glucose glycerophosphotransferase","-","-","Metabolism;Metabolism","Lipid metabolism;Global and overview maps"
"z1_1_k97_203607_2",-35.8828050673453,6.35951511989311,0.550441462645432,0.353907985591212,0.479439155436016,0.831313543616702,1.1255363349784,0.256477178090732,"Cluster 4","dhk:BO996_06655","K02462","general secretion pathway protein M","ko05111;ko03070","Biofilm formation - Vibrio cholerae;Bacterial secretion system","-","-","-","-","Cellular Processes;Environmental Information Processing","Cellular community - prokaryotes;Membrane transport"
"z1_1_k97_203607_20",-12.7849659440166,-24.5182868935834,0.472344152515945,0.310684916893286,0.308327025006305,0.73778255204264,1.03268402762708,0.391070850226205,"Cluster 4","-","-","-","-","-","-","-","-","-","-","-"
"z1_1_k97_203607_25",24.66985537768,6.98313508122424,0.453075205791033,0.264739102360927,0.335240439038494,0.590714906541252,0.908033086189679,0.235748043641349,"Cluster 4","-","-","-","-","-","-","-","-","-","-","-"
"z1_1_k97_210015_10",9.34231156804063,6.66961232237378,0.571579209096349,0.377880398714595,0.31942404264463,0.645950648661581,1.00959779048177,0.217002327634077,"Cluster 4","-","-","-","-","-","-","-","-","-","-","-"
"z1_1_k97_21323_10",43.1185221536605,4.60867101589827,0.374278598646186,0.261565215720176,0.202068979088653,0.553943931688884,0.798049182225121,0.209169912532829,"Cluster 4","aav:Aave_2127","K11904","type VI secretion system secreted protein VgrG","ko03070","Bacterial secretion system","-","-","-","-","Environmental Information Processing","Membrane transport"
"z1_1_k97_21323_12",21.2431545378053,9.25597960267067,0.440835876504919,0.365568940132347,0.329533018912586,0.636616824962729,0.868793849014594,0.227288035850484,"Cluster 4","-","-","-","-","-","-","-","-","-","-","-"
"z1_1_k97_21323_3",26.35992545165,16.3245363770066,0.41222213699119,0.311287968545317,0.240500392896607,0.644838530809596,0.838070457757204,0.282078896807305,"Cluster 4","cke:B5M06_00685","K01652","acetolactate synthase I/II/III large subunit [EC:2.2.1.6]","ko00770;ko01110;ko00650;ko01100;ko00290;ko00660;ko01210;ko01230","Pantothenate and CoA biosynthesis;Biosynthesis of secondary metabolites;Butanoate metabolism;Metabolic pathways;Valine, leucine and isoleucine biosynthesis;C5-Branched dibasic acid metabolism;2-Oxocarboxylic acid metabolism;Biosynthesis of amino acids","2.2.1.6","Transferases; Transferring aldehyde or ketonic groups; Transketolases and transaldolases; pyruvate:pyruvate acetaldehydetransferase (decarboxylating)","M00570;M00019","-","Metabolism;Metabolism;Metabolism;Metabolism;Metabolism;Metabolism;Metabolism;Metabolism","Metabolism of cofactors and vitamins;Global and overview maps;Carbohydrate metabolism;Global and overview maps;Amino acid metabolism;Carbohydrate metabolism;Global and overview maps;Global and overview maps"
"z1_1_k97_214482_7",-16.435940411717,12.8300784944363,0.662934464392338,0.275418820949654,0.352402423317549,0.737815949457019,1.01589412904449,0.186956952174434,"Cluster 4","ctt:CtCNB1_2808","K06985","aspartyl protease family protein","ko04112","Cell cycle - Caulobacter","-","-","-","-","Cellular Processes","Cell growth and death"
"z1_1_k97_21480_4",7.59509536332542,-8.73270768962852,0.536357717170864,0.383398104170422,0.237582393406646,0.626538200222168,0.946719060200135,0.335653236513587,"Cluster 4","cbaa:SRAA_1439","K19147","5-methylcytosine-specific restriction enzyme subunit McrC","-","-","-","-","-","-","-","-"
"z1_1_k97_21480_5",33.3818292743513,3.56065439452887,0.428325154620351,0.240767876738703,0.316654880479582,0.564812858784442,0.817395434961722,0.236269446205612,"Cluster 4","sacz:AOT14_01990","K07452","5-methylcytosine-specific restriction enzyme B [EC:3.1.21.-]","-","-","-","-","-","-","-","-"
"z1_1_k97_215187_13",-9.64798622985474,-24.816942220599,0.444021793635937,0.335583386442355,0.333099409025588,0.735475161633421,0.976449821182615,0.38349655706183,"Cluster 4","-","-","-","-","-","-","-","-","-","-","-"
"z1_1_k97_215187_19",-41.6847378134601,6.8572375151705,0.670597602703815,0.492767068731818,0.41061725570382,0.916329716770688,1.1678565646549,0.417034901713284,"Cluster 4","-","-","-","-","-","-","-","-","-","-","-"
"z1_1_k97_215187_35",-27.8976496305303,-9.0515116231888,0.60533844652075,0.430463876206186,0.497017792747177,0.77096893351866,1.04092249871181,0.344351646778597,"Cluster 4","-","-","-","-","-","-","-","-","-","-","-"
"z1_1_k97_215187_9",30.0989381900222,9.19772060740618,0.425315552962125,0.213492670253741,0.286773413965008,0.646723958935415,0.864872316062266,0.247864958706887,"Cluster 4","simp:C6571_14045","K02014","iron complex outermembrane recepter protein","-","-","-","-","-","-","-","-"
"z1_1_k97_220337_101",-13.2151534911469,3.39824522200971,0.602450709215533,0.341879568215649,0.417482598425022,0.73309516885741,1.07646419174143,0.299667305757165,"Cluster 4","dia:Dtpsy_3304","K01624","fructose-bisphosphate aldolase, class II [EC:4.1.2.13]","ko01230;ko01100;ko00051;ko00010;ko00030;ko01110;ko01120;ko00710;ko00680;ko01200","Biosynthesis of amino acids;Metabolic pathways;Fructose and mannose metabolism;Glycolysis / Gluconeogenesis;Pentose phosphate pathway;Biosynthesis of secondary metabolites;Microbial metabolism in diverse environments;Carbon fixation in photosynthetic organisms;Methane metabolism;Carbon metabolism","4.1.2.13","Lyases; Carbon-carbon lyases; Aldehyde-lyases; D-fructose-1,6-bisphosphate D-glyceraldehyde-3-phosphate-lyase (glycerone-phosphate-forming)","M00167;M00003;M00345;M00165;M00001;M00344","-","Metabolism;Metabolism;Metabolism;Metabolism;Metabolism;Metabolism;Metabolism;Metabolism;Metabolism;Metabolism","Global and overview maps;Global and overview maps;Carbohydrate metabolism;Carbohydrate metabolism;Carbohydrate metabolism;Global and overview maps;Global and overview maps;Energy metabolism;Energy metabolism;Global and overview maps"
"z1_1_k97_220337_40",14.8957437833093,-4.65216506153263,0.486163517264288,0.303908047657469,0.32031676185634,0.651746993968234,0.951204754696299,0.332469884327394,"Cluster 4","-","-","-","-","-","-","-","-","-","-","-"
"z1_1_k97_220337_5",23.5205619011712,4.83531597619171,0.477839198725461,0.308687700693469,0.314221812574634,0.564323715241291,0.871625715754367,0.271651577621673,"Cluster 4","cke:B5M06_06330","K01869","leucyl-tRNA synthetase [EC:6.1.1.4]","ko00970","Aminoacyl-tRNA biosynthesis","6.1.1.4","Ligases; Forming carbon-oxygen bonds; Ligases forming aminoacyl-tRNA and related compounds; L-leucine:tRNALeu ligase (AMP-forming)","-","-","Genetic Information Processing","Translation"
"z1_1_k97_220337_53",-43.3396259924335,-0.277160377166427,0.696354732294318,0.398730245329223,0.354531167375681,0.840754943717136,1.12998993595329,0.320529885852041,"Cluster 4","dhk:BO996_01580","K00459","nitronate monooxygenase [EC:1.13.12.16]","ko01100;ko00910","Metabolic pathways;Nitrogen metabolism","1.13.12.16","Oxidoreductases; Acting on single donors with incorporation of molecular oxygen (oxygenases); With incorporation of one atom of oxygen (internal monooxygenases or internal mixed-function oxidases); nitronate:oxygen 2-oxidoreductase (nitrite-forming)","-","-","Metabolism;Metabolism","Global and overview maps;Energy metabolism"
"z1_1_k97_220337_62",3.92078695849511,2.56945078926762,0.467972744291187,0.337919399147813,0.301987841718796,0.733830582212203,1.00390368497154,0.296381964905526,"Cluster 4","-","-","-","-","-","-","-","-","-","-","-"
"z1_1_k97_220337_76",-18.5133972467315,-2.87541508517994,0.58106949748267,0.428236949952068,0.338230637614871,0.696993465270956,1.05926793695519,0.300892006856486,"Cluster 4","-","-","-","-","-","-","-","-","-","-","-"
"z1_1_k97_220337_81",-4.30062110832166,-4.63727111239322,0.472113517877506,0.381891067913797,0.263189218147239,0.766281262872751,1.03757029469433,0.375348768572574,"Cluster 4","tcl:Tchl_0904","K15894","UDP-N-acetylglucosamine 4,6-dehydratase/5-epimerase [EC:4.2.1.115 5.1.3.-]","ko00541;ko00520;ko01100","O-Antigen nucleotide sugar biosynthesis;Amino sugar and nucleotide sugar metabolism;Metabolic pathways","4.2.1.115","Lyases; Carbon-oxygen lyases; Hydro-lyases; UDP-N-acetyl-alpha-D-glucosamine hydro-lyase (inverting; UDP-2-acetamido-2,6-dideoxy-beta-L-arabino-hex-4-ulose-forming)","M00923","UDP-L-FucNAm biosynthesis","Metabolism;Metabolism;Metabolism","Glycan biosynthesis and metabolism;Carbohydrate metabolism;Global and overview maps"
"z1_1_k97_220337_99",-16.3207547688966,-3.25516220623502,0.588981049427191,0.455758150490026,0.332619489447938,0.687486893431578,1.01073595365155,0.248035255389291,"Cluster 4","cke:B5M06_06035","K01262","Xaa-Pro aminopeptidase [EC:3.4.11.9]","-","-","3.4.11.9","Hydrolases; Acting on peptide bonds (peptidases); Aminopeptidases; Xaa-Pro aminopeptidase","-","-","-","-"
"z1_1_k97_223816_20",30.861336024458,8.95736559261462,0.394699366429099,0.241210002156377,0.297632933400078,0.628209833307676,0.837399982794848,0.284937604556013,"Cluster 4","hyn:F9K07_04205","K01687","dihydroxy-acid dehydratase [EC:4.2.1.9]","ko01100;ko01110;ko00770;ko00290;ko01210;ko01230","Metabolic pathways;Biosynthesis of secondary metabolites;Pantothenate and CoA biosynthesis;Valine, leucine and isoleucine biosynthesis;2-Oxocarboxylic acid metabolism;Biosynthesis of amino acids","4.2.1.9","Lyases; Carbon-oxygen lyases; Hydro-lyases; 2,3-dihydroxy-3-methylbutanoate hydro-lyase (3-methyl-2-oxobutanoate-forming)","M00019;M00570","-","Metabolism;Metabolism;Metabolism;Metabolism;Metabolism;Metabolism","Global and overview maps;Global and overview maps;Metabolism of cofactors and vitamins;Amino acid metabolism;Global and overview maps;Global and overview maps"
"z1_1_k97_223816_43",-24.8656219855162,-3.25226502711909,0.593294824170184,0.454279430012971,0.41061725570382,0.712859742466204,1.09910328036587,0.335974976491407,"Cluster 4","ctes:O987_20010","K00240","succinate dehydrogenase / fumarate reductase, iron-sulfur subunit [EC:1.3.5.1 1.3.5.4]","ko00190;ko00650;ko01200;ko00020;ko00720;ko01120;ko01110;ko01100","Oxidative phosphorylation;Butanoate metabolism;Carbon metabolism;Citrate cycle (TCA cycle);Carbon fixation pathways in prokaryotes;Microbial metabolism in diverse environments;Biosynthesis of secondary metabolites;Metabolic pathways","1.3.5.4;1.3.5.1","-","M00374;M00173;M00376;M00149;M00011;M00009","-","Metabolism;Metabolism;Metabolism;Metabolism;Metabolism;Metabolism;Metabolism;Metabolism","Energy metabolism;Carbohydrate metabolism;Global and overview maps;Carbohydrate metabolism;Energy metabolism;Global and overview maps;Global and overview maps;Global and overview maps"
"z1_1_k97_223816_47",-40.8360090736193,-8.93338280868112,0.668775850704256,0.385630382528138,0.290781405310509,0.802006974436242,1.03702163719632,0.37051055858145,"Cluster 4","-","-","-","-","-","-","-","-","-","-","-"
"z1_1_k97_223816_49",-31.792519525209,6.97451340552812,0.65275791888295,0.526757639920715,0.463257619040671,0.782058434503086,1.01831280749427,0.32294822418584,"Cluster 4","cke:B5M06_10855","K01092","myo-inositol-1(or 4)-monophosphatase [EC:3.1.3.25]","ko01100;ko01110;ko04070;ko00521;ko00562","Metabolic pathways;Biosynthesis of secondary metabolites;Phosphatidylinositol signaling system;Streptomycin biosynthesis;Inositol phosphate metabolism","3.1.3.25","Hydrolases; Acting on ester bonds; Phosphoric-monoester hydrolases; myo-inositol-phosphate phosphohydrolase","M00131","Inositol phosphate metabolism, Ins(1,3,4,5)P4 => Ins(1,3,4)P3 => myo-inositol","Metabolism;Metabolism;Environmental Information Processing;Metabolism;Metabolism","Global and overview maps;Global and overview maps;Signal transduction;Biosynthesis of other secondary metabolites;Carbohydrate metabolism"
"z1_1_k97_228646_5",13.5452681382606,-4.31928850478664,0.468211285710835,0.289748129527602,0.343039251033625,0.690597071630368,0.972272556307971,0.322203637101563,"Cluster 4","-","-","-","-","-","-","-","-","-","-","-"
"z1_1_k97_231722_10",13.9188716136696,5.08457957254138,0.511915661532203,0.298366436819613,0.33084544005703,0.653930146328125,0.923321220257548,0.189371245105361,"Cluster 4","dpy:BA022_06825","K03215","23S rRNA (uracil1939-C5)-methyltransferase [EC:2.1.1.190]","-","-","2.1.1.190","Transferases; Transferring one-carbon groups; Methyltransferases; S-adenosyl-L-methionine:23S rRNA (uracil1939-C5)-methyltransferase","-","-","-","-"
"z1_1_k97_231722_13",44.5695957025317,3.99371683376057,0.34863082495796,0.237710874670123,0.173558108348271,0.529626486306022,0.811646292072738,0.203807088096347,"Cluster 4","cke:B5M06_15840","K00164","2-oxoglutarate dehydrogenase E1 component [EC:1.2.4.2]","ko01110;ko01120;ko00020;ko01100;ko01200","Biosynthesis of secondary metabolites;Microbial metabolism in diverse environments;Citrate cycle (TCA cycle);Metabolic pathways;Carbon metabolism","1.2.4.2","Oxidoreductases; Acting on the aldehyde or oxo group of donors; With a disulfide as acceptor; 2-oxoglutarate:[dihydrolipoyllysine-residue succinyltransferase]-lipoyllysine 2-oxidoreductase (decarboxylating, acceptor-succinylating)","M00009;M00011","-","Metabolism;Metabolism;Metabolism;Metabolism;Metabolism","Global and overview maps;Global and overview maps;Carbohydrate metabolism;Global and overview maps;Global and overview maps"
"z1_1_k97_231722_15",9.9224584892178,-10.0557621242402,0.47655788704792,0.405514666965186,0.281737390213356,0.624848298709447,0.907629483658796,0.321797957332326,"Cluster 4","adk:Alide2_3024","K00382","dihydrolipoamide dehydrogenase [EC:1.8.1.4]","ko00310;ko01100;ko00380;ko00260;ko00010;ko00280;ko00630;ko00640;ko00620;ko01110;ko01120;ko00020;ko01240;ko01200","Lysine degradation;Metabolic pathways;Tryptophan metabolism;Glycine, serine and threonine metabolism;Glycolysis / Gluconeogenesis;Valine, leucine and isoleucine degradation;Glyoxylate and dicarboxylate metabolism;Propanoate metabolism;Pyruvate metabolism;Biosynthesis of secondary metabolites;Microbial metabolism in diverse environments;Citrate cycle (TCA cycle);Biosynthesis of cofactors;Carbon metabolism","1.8.1.4","Oxidoreductases; Acting on a sulfur group of donors; With NAD+ or NADP+ as acceptor; protein-N6-(dihydrolipoyl)lysine:NAD+ oxidoreductase","M00036;M00307;M00009;M00011;M00532;M00032","-","Metabolism;Metabolism;Metabolism;Metabolism;Metabolism;Metabolism;Metabolism;Metabolism;Metabolism;Metabolism;Metabolism;Metabolism;Metabolism;Metabolism","Amino acid metabolism;Global and overview maps;Amino acid metabolism;Amino acid metabolism;Carbohydrate metabolism;Amino acid metabolism;Carbohydrate metabolism;Carbohydrate metabolism;Carbohydrate metabolism;Global and overview maps;Global and overview maps;Carbohydrate metabolism;Global and overview maps;Global and overview maps"
"z1_1_k97_231722_4",44.7673339510865,-0.534099141987866,0.397217490003158,0.204981965567461,0.231860740321356,0.504471023706676,0.766057398536256,0.205536260911832,"Cluster 4","-","-","-","-","-","-","-","-","-","-","-"
"z1_1_k97_231722_5",18.4911152514834,0.168416570642401,0.525302166146219,0.317229425668097,0.336575072549568,0.598977106747268,0.979399927148575,0.306513947158857,"Cluster 4","-","-","-","-","-","-","-","-","-","-","-"
"z1_1_k97_233421_15",17.037437611466,0.925141859719985,0.522817901790298,0.321058965654635,0.364763155940896,0.617671536446249,0.954394815475954,0.245142274112434,"Cluster 4","dia:Dtpsy_0540","K03820","apolipoprotein N-acyltransferase [EC:2.3.1.269]","-","-","2.3.1.269","Transferases; Acyltransferases; Transferring groups other than aminoacyl groups; phosphoglyceride:[apolipoprotein]-S-1,2-diacyl-sn-glyceryl-L-cysteine N-acyltransferase","-","-","-","-"
"z1_1_k97_233421_7",20.4776495501427,2.63671749327867,0.449861390465647,0.319512022751308,0.326609271388062,0.566733811974874,0.954551796654685,0.241362716481245,"Cluster 4","-","-","-","-","-","-","-","-","-","-","-"
"z1_1_k97_23943_17",-45.8043206451342,12.5327907836806,0.66824038595055,0.453481775898626,0.456626937027635,0.805719955626348,1.14116335410934,0.455487111000214,"Cluster 4","-","-","-","-","-","-","-","-","-","-","-"
"z1_1_k97_23943_23",-35.6860273345121,4.01507846623931,0.611019295633583,0.438197775627232,0.459221751137073,0.804169172989421,1.1019491212728,0.290926428134109,"Cluster 4","-","-","-","-","-","-","-","-","-","-","-"
"z1_1_k97_23943_40",-42.9447930733993,1.1133550675131,0.664164154500918,0.412440667880097,0.412164540661391,0.831000833343192,1.13328330898605,0.336321601435045,"Cluster 4","-","-","-","-","-","-","-","-","-","-","-"
"z1_1_k97_23943_42",-45.9735726754647,3.42207850287676,0.686407596365647,0.417916419797877,0.422425262436645,0.907513146612422,1.13319470443736,0.341139141890269,"Cluster 4","-","-","-","-","-","-","-","-","-","-","-"
"z1_1_k97_23943_50",47.2859227203776,0.30210968082503,0.382760579588948,0.169426568072298,0.220648010430032,0.542754514320693,0.817072009130721,0.191229621006926,"Cluster 4","-","-","-","-","-","-","-","-","-","-","-"
"z1_1_k97_239593_7",-39.8079900056224,-4.76922783304315,0.647492072213208,0.441746774346824,0.364906994704803,0.798001497819204,1.10068160327868,0.474896832254114,"Cluster 4","dla:I6G47_06115","K07001","NTE family protein","-","-","-","-","-","-","-","-"
"z1_1_k97_242457_8",-47.2334353719357,12.498301284651,0.74342567059055,0.456543909835229,0.432672203332005,0.859167603554556,1.17162360814724,0.488626316359194,"Cluster 4","-","-","-","-","-","-","-","-","-","-","-"
"z1_1_k97_247303_10",41.687665230283,3.15633108843094,0.412619857240316,0.22573229122805,0.242153492724951,0.560132949170946,0.8191663632384,0.186697350696127,"Cluster 4","adn:Alide_1775","K13821","RHH-type transcriptional regulator, proline utilization regulon repressor / proline dehydrogenase / delta 1-pyrroline-5-carboxylate dehydrogenase [EC:1.5.5.2 1.2.1.88]","ko00250;ko00330;ko01100;ko01110","Alanine, aspartate and glutamate metabolism;Arginine and proline metabolism;Metabolic pathways;Biosynthesis of secondary metabolites","1.5.5.2;1.2.1.88","-","-","-","Metabolism;Metabolism;Metabolism;Metabolism","Amino acid metabolism;Amino acid metabolism;Global and overview maps;Global and overview maps"
"z1_1_k97_247303_16",-45.0038780723602,-0.723756732721766,0.756557825809401,0.305188374374216,0.403149823220418,0.862857757756594,1.10177470127455,0.346739801351699,"Cluster 4","-","-","-","-","-","-","-","-","-","-","-"
