"id","tSNE1","tSNE2","Nitritation_3","Nitritation_2","Nitritation_1","Denitrification_3","Denitrification_2","Denitrification_1","degs","Cluster","KEGG_Gene","ko","ko_name","ko_des","KEGG_ec","KEGG_En_description","KEGG_Modules","KEGG_Mo_description","level1_pathway_name","level2_pathway_name","level3_pathway_id","level3_pathway_name"
"Nitritation_2_k97_225878_8",4.57427261468706,-5.99058563457533,-0.518717093370308,-0.566720853941468,-0.464149974304232,-0.538371313797971,-0.478790119958908,-0.452023930653854,"Denitrification_vs_Nitritation","Cluster 1","ial:IALB_0473","K01870","IARS, ileS","isoleucyl-tRNA synthetase [EC:6.1.1.5]","6.1.1.5","Ligases;Forming carbon-oxygen bonds;Ligases forming aminoacyl-tRNA and related compounds;L-isoleucine:tRNAIle ligase (AMP-forming)","-","-","Genetic Information Processing","Translation","ko00970","Aminoacyl-tRNA biosynthesis"
"Nitritation_2_k97_226547_16",16.8744389256565,-7.81249326082599,-0.358532106523879,-0.352271124591047,-0.473105389800502,-0.512253333891771,-0.510002711283481,-0.445056698673552,"Denitrification_vs_Nitritation","Cluster 1","har:HEAR3124","K02663","pilN","type IV pilus assembly protein PilN","-","-","-","-","-","-","-","-"
"Nitritation_2_k97_226547_18",14.9617559870849,-9.56425158731603,-0.32544846761409,-0.436128058321971,-0.436338324832552,-0.554918548160647,-0.542732437427767,-0.508346474177629,"Denitrification_vs_Nitritation","Cluster 1","nok:FAY22_20850","K02665","pilP","type IV pilus assembly protein PilP","-","-","-","-","-","-","-","-"
"Nitritation_2_k97_226547_19",13.6365764374013,-4.88863359888547,-0.451174265114254,-0.421379066014052,-0.40320679733037,-0.520426567848473,-0.410680552130527,-0.524745264303685,"Denitrification_vs_Nitritation","Cluster 1","lmir:NCTC12852_00776","K02666","pilQ","type IV pilus assembly protein PilQ","-","-","-","-","-","-","-","-"
"Nitritation_2_k97_238405_12",3.44842119483757,1.80377942115342,-0.529642788673198,-0.498082353480162,-0.611409843227603,-0.578746183327268,-0.565137492319659,-0.603695758743664,"Denitrification_vs_Nitritation","Cluster 1","neu:NE0684","K02275","coxB, ctaC","cytochrome c oxidase subunit II [EC:7.1.1.9]","7.1.1.9","Translocases;Catalysing the translocation of hydrons;Linked to oxidoreductase reactions;ferrocytochrome-c:oxygen oxidoreductase","M00155","Cytochrome c oxidase, prokaryotes","Metabolism;Metabolism","Global and overview maps;Energy metabolism","ko01100;ko00190","Metabolic pathways;Oxidative phosphorylation"
"Nitritation_2_k97_238405_6",4.32324073145078,-1.85216575168193,-0.48913619669242,-0.533181221699305,-0.541399631128115,-0.558643727997382,-0.450841780285993,-0.574107986312022,"Denitrification_vs_Nitritation","Cluster 1","net:Neut_2244","K01790","rfbC, rmlC","dTDP-4-dehydrorhamnose 3,5-epimerase [EC:5.1.3.13]","5.1.3.13","Isomerases;Racemases and epimerases;Acting on carbohydrates and derivatives;dTDP-4-dehydro-6-deoxy-alpha-D-glucose 3,5-epimerase","M00793","dTDP-L-rhamnose biosynthesis","Metabolism;Metabolism;Metabolism;Metabolism;Metabolism;Metabolism","Global and overview maps;Glycan biosynthesis and metabolism;Global and overview maps;Global and overview maps;Metabolism of terpenoids and polyketides;Biosynthesis of other secondary metabolites","ko01250;ko00541;ko01110;ko01100;ko00523;ko00521","Biosynthesis of nucleotide sugars;O-Antigen nucleotide sugar biosynthesis;Biosynthesis of secondary metabolites;Metabolic pathways;Polyketide sugar unit biosynthesis;Streptomycin biosynthesis"
"Nitritation_2_k97_241675_13",12.0505079277772,-10.1740470242964,-0.39892961369138,-0.472154745757234,-0.452652699069163,-0.3980401597901,-0.518190148838182,-0.559954018014931,"Denitrification_vs_Nitritation","Cluster 1","-","-","-","-","-","-","-","-","-","-","-","-"
"Nitritation_2_k97_242744_4",10.3809269186273,-5.19819816976314,-0.492776174669582,-0.50691080013808,-0.365536917974268,-0.487212277848513,-0.473724056556716,-0.535538989133281,"Denitrification_vs_Nitritation","Cluster 1","amon:H9L24_03315","K20034","dmdB","3-(methylthio)propionyl---CoA ligase [EC:6.2.1.44]","6.2.1.44","Ligases;Forming carbon-sulfur bonds;Acid-thiol ligases;3-(methylsulfanyl)propanoate:CoA ligase (AMP-forming)","-","-","Metabolism;Metabolism","Energy metabolism;Global and overview maps","ko00920;ko01100","Sulfur metabolism;Metabolic pathways"
"Nitritation_2_k97_244470_2",5.11752195022799,0.401180868497538,-0.441569892724605,-0.542320469544332,-0.506955312526495,-0.626582485634916,-0.531604062933516,-0.589359205258613,"Denitrification_vs_Nitritation","Cluster 1","neu:NE1512","K18800","ubiI","2-polyprenylphenol 6-hydroxylase [EC:1.14.13.240]","1.14.13.240","Oxidoreductases;Acting on paired donors, with incorporation or reduction of molecular oxygen;With NADH or NADPH as one donor, and incorporation of one atom of oxygen into the other donor;2-(all-trans-polyprenyl)phenol,NADPH:oxygen oxidoreductase (6-hydroxylating)","M00117","Ubiquinone biosynthesis, prokaryotes, chorismate (+ polyprenyl-PP) => ubiquinol","Metabolism;Metabolism;Metabolism;Metabolism","Metabolism of cofactors and vitamins;Global and overview maps;Global and overview maps;Global and overview maps","ko00130;ko01100;ko01240;ko01110","Ubiquinone and other terpenoid-quinone biosynthesis;Metabolic pathways;Biosynthesis of cofactors;Biosynthesis of secondary metabolites"
"Nitritation_2_k97_245324_5",5.44643871803696,-0.858978141100606,-0.536097385149415,-0.498561148434976,-0.550842394424709,-0.528357098464513,-0.572273617507221,-0.51119341768046,"Denitrification_vs_Nitritation","Cluster 1","neu:NE0592","K02496","hemX","uroporphyrin-III C-methyltransferase [EC:2.1.1.107]","2.1.1.107","Transferases;Transferring one-carbon groups;Methyltransferases;S-adenosyl-L-methionine:uroporphyrinogen-III C-methyltransferase","M00846","Siroheme biosynthesis, glutamyl-tRNA => siroheme","Metabolism;Metabolism;Metabolism;Metabolism;Metabolism","Global and overview maps;Global and overview maps;Global and overview maps;Global and overview maps;Metabolism of cofactors and vitamins","ko01240;ko01110;ko01100;ko01120;ko00860","Biosynthesis of cofactors;Biosynthesis of secondary metabolites;Metabolic pathways;Microbial metabolism in diverse environments;Porphyrin metabolism"
"Nitritation_2_k97_248383_5",12.0175459387697,-5.16196460530134,-0.475038505222422,-0.476669672373039,-0.36641293513376,-0.464954060536634,-0.492647426082405,-0.469796351189646,"Denitrification_vs_Nitritation","Cluster 1","vam:C4F17_31985","K00574","cfa","cyclopropane-fatty-acyl-phospholipid synthase [EC:2.1.1.79]","2.1.1.79","Transferases;Transferring one-carbon groups;Methyltransferases;S-adenosyl-L-methionine:unsaturated-phospholipid methyltransferase (cyclizing)","-","-","-","-","-","-"
"Nitritation_2_k97_257984_2",10.2815732952046,-10.8038628337694,-0.332782289007717,-0.546658602112449,-0.468577470551123,-0.477753464244751,-0.568387540681869,-0.62500814611625,"Denitrification_vs_Nitritation","Cluster 1","glc:JQN73_01940","K00334","nuoE","NADH-quinone oxidoreductase subunit E [EC:7.1.1.2]","7.1.1.2","Translocases;Catalysing the translocation of hydrons;Linked to oxidoreductase reactions;NADH:ubiquinone oxidoreductase","M00144","NADH:quinone oxidoreductase, prokaryotes","Metabolism;Metabolism","Global and overview maps;Energy metabolism","ko01100;ko00190","Metabolic pathways;Oxidative phosphorylation"
"Nitritation_2_k97_261221_52",0.490144227119475,-4.92026188255986,-0.60507435584673,-0.491553924463264,-0.541061625489736,-0.412349475331518,-0.418555516085703,-0.513052598796831,"Denitrification_vs_Nitritation","Cluster 1","rbar:AWN76_017830","K02012","afuA, fbpA","iron(III) transport system substrate-binding protein","-","-","-","-","Environmental Information Processing","Membrane transport","ko02010","ABC transporters"
"Nitritation_2_k97_261221_60",4.16259412509945,-8.39630159150044,-0.523814558041209,-0.474217237355133,-0.502017658801141,-0.460611457067703,-0.486127555902093,-0.391080624121638,"Denitrification_vs_Nitritation","Cluster 1","ial:IALB_1778","K00088","IMPDH, guaB","IMP dehydrogenase [EC:1.1.1.205]","1.1.1.205","Oxidoreductases;Acting on the CH-OH group of donors;With NAD+ or NADP+ as acceptor;IMP:NAD+ oxidoreductase","M00050","Guanine ribonucleotide biosynthesis, IMP => GDP,GTP","Metabolism;Metabolism;Metabolism;Metabolism;Metabolism","Global and overview maps;Global and overview maps;Global and overview maps;Nucleotide metabolism;Xenobiotics biodegradation and metabolism","ko01100;ko01232;ko01110;ko00230;ko00983","Metabolic pathways;Nucleotide metabolism;Biosynthesis of secondary metabolites;Purine metabolism;Drug metabolism - other enzymes"
"Nitritation_2_k97_261221_73",5.7852933223034,-6.8147737226774,-0.486219798796651,-0.525308476851744,-0.539675477402838,-0.468085223404708,-0.524518589580806,-0.463910151200172,"Denitrification_vs_Nitritation","Cluster 1","mro:MROS_2593","K08307","mltD, dniR","membrane-bound lytic murein transglycosylase D [EC:4.2.2.-]","-","-","-","-","-","-","-","-"
"Nitritation_2_k97_2676_39",7.33399398819596,-5.42177971589775,-0.515995301462525,-0.506235181105237,-0.467360905849681,-0.48021832793082,-0.524867838202018,-0.516408259921379,"Denitrification_vs_Nitritation","Cluster 1","sng:SNE_A22000","K00790","murA","UDP-N-acetylglucosamine 1-carboxyvinyltransferase [EC:2.5.1.7]","2.5.1.7","Transferases;Transferring alkyl or aryl groups, other than methyl groups;Transferring alkyl or aryl groups, other than methyl groups (only sub-subclass identified to date);phosphoenolpyruvate:UDP-N-acetyl-alpha-D-glucosamine 1-carboxyvinyltransferase","-","-","Metabolism;Metabolism;Metabolism;Metabolism","Carbohydrate metabolism;Glycan biosynthesis and metabolism;Global and overview maps;Global and overview maps","ko00520;ko00550;ko01100;ko01250","Amino sugar and nucleotide sugar metabolism;Peptidoglycan biosynthesis;Metabolic pathways;Biosynthesis of nucleotide sugars"
"Nitritation_2_k97_2676_4",3.48754768765887,-7.15438928325871,-0.529963142628812,-0.560710168726384,-0.509180214242334,-0.46474880727739,-0.455619199442448,-0.43601896391694,"Denitrification_vs_Nitritation","Cluster 1","mro:MROS_1695","K00942","gmk, GUK1","guanylate kinase [EC:2.7.4.8]","2.7.4.8","Transferases;Transferring phosphorus-containing groups;Phosphotransferases with a phosphate group as acceptor;ATP:(d)GMP phosphotransferase","M00050","Guanine ribonucleotide biosynthesis, IMP => GDP,GTP","Metabolism;Metabolism;Metabolism","Nucleotide metabolism;Global and overview maps;Global and overview maps","ko00230;ko01232;ko01100","Purine metabolism;Nucleotide metabolism;Metabolic pathways"
"Nitritation_2_k97_2676_61",3.82100220314104,-2.46729354430821,-0.524254322459168,-0.551401195322495,-0.512082088767357,-0.476394904755353,-0.46366279366526,-0.586470697723133,"Denitrification_vs_Nitritation","Cluster 1","aar:Acear_1783","K00796","folP","dihydropteroate synthase [EC:2.5.1.15]","2.5.1.15","Transferases;Transferring alkyl or aryl groups, other than methyl groups;Transferring alkyl or aryl groups, other than methyl groups (only sub-subclass identified to date);(7,8-dihydropterin-6-yl)methyl-diphosphate:4-aminobenzoate 2-amino-4-hydroxy-7,8-dihydropteridine-6-methenyltransferase","M00126","Tetrahydrofolate biosynthesis, GTP => THF","Metabolism;Metabolism;Metabolism","Global and overview maps;Global and overview maps;Metabolism of cofactors and vitamins","ko01240;ko01100;ko00790","Biosynthesis of cofactors;Metabolic pathways;Folate biosynthesis"
"Nitritation_2_k97_273630_34",5.6707826794411,-0.772934167669446,-0.503335357147994,-0.506791462750611,-0.507383542991996,-0.549667755338022,-0.550143994677524,-0.54281114044224,"Denitrification_vs_Nitritation","Cluster 1","eol:Emtol_1902","K17838","oxa","beta-lactamase class D [EC:3.5.2.6]","3.5.2.6","Hydrolases;Acting on carbon-nitrogen bonds, other than peptide bonds;In cyclic amides;beta-lactam hydrolase","-","-","Human Diseases","Drug resistance: antimicrobial","ko01501","beta-Lactam resistance"
"Nitritation_2_k97_276733_2",15.2448902889252,-6.17601414183473,-0.42216130626229,-0.387680413534289,-0.39303330169049,-0.440193199596199,-0.491522023497629,-0.461458317382825,"Denitrification_vs_Nitritation","Cluster 1","rmn:TK49_21385","K07788","mdtB","multidrug efflux pump","-","-","-","-","Environmental Information Processing","Signal transduction","ko02020","Two-component system"
"Nitritation_2_k97_276733_3",17.0796822320175,-6.90048710310903,-0.401621831836271,-0.288769801899058,-0.466275040983333,-0.484963427134362,-0.531953332699385,-0.46898236765135,"Denitrification_vs_Nitritation","Cluster 1","ppul:RO07_02845","K07799","mdtA","membrane fusion protein, multidrug efflux system","-","-","-","-","Environmental Information Processing","Signal transduction","ko02020","Two-component system"
"Nitritation_2_k97_276934_1",14.2180463694327,-6.57833157404328,-0.418049607100903,-0.429885359793368,-0.425665521145687,-0.442516800218133,-0.472815701706114,-0.496896345092887,"Denitrification_vs_Nitritation","Cluster 1","bcai:K788_0005666","K01873","VARS, valS","valyl-tRNA synthetase [EC:6.1.1.9]","6.1.1.9","Ligases;Forming carbon-oxygen bonds;Ligases forming aminoacyl-tRNA and related compounds;L-valine:tRNAVal ligase (AMP-forming)","-","-","Genetic Information Processing","Translation","ko00970","Aminoacyl-tRNA biosynthesis"
"Nitritation_2_k97_277692_5",6.04163079922538,-8.51525313674109,-0.503708431976076,-0.625060015580049,-0.490198473948484,-0.407858725688513,-0.499624007594111,-0.463649389715987,"Denitrification_vs_Nitritation","Cluster 1","ial:IALB_1397","K02275","coxB, ctaC","cytochrome c oxidase subunit II [EC:7.1.1.9]","7.1.1.9","Translocases;Catalysing the translocation of hydrons;Linked to oxidoreductase reactions;ferrocytochrome-c:oxygen oxidoreductase","M00155","Cytochrome c oxidase, prokaryotes","Metabolism;Metabolism","Global and overview maps;Energy metabolism","ko01100;ko00190","Metabolic pathways;Oxidative phosphorylation"
"Nitritation_2_k97_280096_8",14.8599705451155,-10.5702594090143,-0.352659099181586,-0.377243176170934,-0.405886575959246,-0.515101437078856,-0.506080141632524,-0.606549227148831,"Denitrification_vs_Nitritation","Cluster 1","har:HEAR0811","K02010","afuC, fbpC","iron(III) transport system ATP-binding protein [EC:7.2.2.7]","7.2.2.7","Translocases;Catalysing the translocation of inorganic cations;Linked to the hydrolysis of a nucleoside triphosphate;ATP phosphohydrolase (ABC-type, Fe3+-transporting)","-","-","Environmental Information Processing","Membrane transport","ko02010","ABC transporters"
"Nitritation_2_k97_289175_8",13.3313941227471,-6.40802545393399,-0.434060185526005,-0.460406150403786,-0.405494306491026,-0.469240643446213,-0.436573399751022,-0.458601396528446,"Denitrification_vs_Nitritation","Cluster 1","rhd:R2APBS1_2874","K02275","coxB, ctaC","cytochrome c oxidase subunit II [EC:7.1.1.9]","7.1.1.9","Translocases;Catalysing the translocation of hydrons;Linked to oxidoreductase reactions;ferrocytochrome-c:oxygen oxidoreductase","M00155","Cytochrome c oxidase, prokaryotes","Metabolism;Metabolism","Global and overview maps;Energy metabolism","ko01100;ko00190","Metabolic pathways;Oxidative phosphorylation"
"Nitritation_2_k97_296453_20",12.9856101542273,-8.49910478815912,-0.354663789774725,-0.426766543821542,-0.484543051072028,-0.43602343903572,-0.432203062284409,-0.496849674673068,"Denitrification_vs_Nitritation","Cluster 1","snn:EWH46_01440","K00059","fabG, OAR1","3-oxoacyl-[acyl-carrier protein] reductase [EC:1.1.1.100]","1.1.1.100","Oxidoreductases;Acting on the CH-OH group of donors;With NAD+ or NADP+ as acceptor;(3R)-3-hydroxyacyl-[acyl-carrier protein]:NADP+ oxidoreductase","M00572;M00874;M00083","-","Metabolism;Metabolism;Metabolism;Metabolism;Metabolism;Metabolism;Metabolism","Lipid metabolism;Metabolism of cofactors and vitamins;Global and overview maps;Biosynthesis of other secondary metabolites;Global and overview maps;Global and overview maps;Global and overview maps","ko00061;ko00780;ko01212;ko00333;ko01240;ko01110;ko01100","Fatty acid biosynthesis;Biotin metabolism;Fatty acid metabolism;Prodigiosin biosynthesis;Biosynthesis of cofactors;Biosynthesis of secondary metabolites;Metabolic pathways"
"Nitritation_2_k97_296453_35",10.3016756703475,-7.31604784521115,-0.442386211973168,-0.490759898163561,-0.441565729015231,-0.446130683076379,-0.404807245771832,-0.499396372618794,"Denitrification_vs_Nitritation","Cluster 1","pmeg:FNZ07_30005","K02843","waaF, rfaF","lipopolysaccharide heptosyltransferase II [EC:2.4.99.24]","2.4.99.24","Transferases;Glycosyltransferases;Transferring other glycosyl groups;ADP-L-glycero-beta-D-manno-heptose:an alpha-L-glycero-D-manno-heptosyl-(1->5)-[alpha-Kdo-(2->4)]-alpha -Kdo-(2->6)-[lipid A] 3-alpha-heptosyltransferase","-","-","Metabolism;Metabolism","Global and overview maps;Glycan biosynthesis and metabolism","ko01100;ko00540","Metabolic pathways;Lipopolysaccharide biosynthesis"
"Nitritation_2_k97_303361_8",2.77254116690736,-0.0668210745186126,-0.538280253633963,-0.548845272837744,-0.538799020563456,-0.646833620298051,-0.479325759454281,-0.608731808702133,"Denitrification_vs_Nitritation","Cluster 1","neu:NE1409","K07660","phoP","two-component system, OmpR family, response regulator PhoP","-","-","M00744","Cationic antimicrobial peptide (CAMP) resistance, protease PgtE","Environmental Information Processing;Human Diseases","Signal transduction;Drug resistance: antimicrobial","ko02020;ko01503","Two-component system;Cationic antimicrobial peptide (CAMP) resistance"
"Nitritation_2_k97_305926_3",14.5666125818429,-3.11477429010479,-0.429932767950159,-0.352096105052092,-0.464910470574126,-0.496474707064414,-0.433298268822571,-0.542490381095641,"Denitrification_vs_Nitritation","Cluster 1","ddz:DSYM_16380","K00632","fadA, fadI","acetyl-CoA acyltransferase [EC:2.3.1.16]","2.3.1.16","Transferases;Acyltransferases;Transferring groups other than aminoacyl groups;acyl-CoA:acetyl-CoA C-acyltransferase","M00087","beta-Oxidation","Metabolism;Metabolism;Metabolism;Metabolism;Metabolism;Metabolism;Metabolism;Metabolism;Metabolism;Metabolism","Global and overview maps;Global and overview maps;Lipid metabolism;Metabolism of terpenoids and polyketides;Amino acid metabolism;Lipid metabolism;Global and overview maps;Xenobiotics biodegradation and metabolism;Global and overview maps;Xenobiotics biodegradation and metabolism","ko01100;ko01120;ko00592;ko00281;ko00280;ko00071;ko01110;ko00362;ko01212;ko00642","Metabolic pathways;Microbial metabolism in diverse environments;alpha-Linolenic acid metabolism;Geraniol degradation;Valine, leucine and isoleucine degradation;Fatty acid degradation;Biosynthesis of secondary metabolites;Benzoate degradation;Fatty acid metabolism;Ethylbenzene degradation"
"Nitritation_2_k97_328124_2",13.7224621668123,-4.38691637207514,-0.498701758056102,-0.406889568834965,-0.406256423065597,-0.49328362178462,-0.527833194102442,-0.499666683659323,"Denitrification_vs_Nitritation","Cluster 1","lmir:NCTC12852_01671","K01007","pps, ppsA","pyruvate, water dikinase [EC:2.7.9.2]","2.7.9.2","Transferases;Transferring phosphorus-containing groups;Phosphotransferases with paired acceptors;ATP:pyruvate, water phosphotransferase","M00173;M00374","-","Metabolism;Metabolism;Metabolism;Metabolism;Metabolism;Metabolism;Metabolism;Metabolism","Carbohydrate metabolism;Carbohydrate metabolism;Global and overview maps;Global and overview maps;Energy metabolism;Energy metabolism;Global and overview maps;Global and overview maps","ko00620;ko00010;ko01200;ko01110;ko00680;ko00720;ko01120;ko01100","Pyruvate metabolism;Glycolysis / Gluconeogenesis;Carbon metabolism;Biosynthesis of secondary metabolites;Methane metabolism;Carbon fixation pathways in prokaryotes;Microbial metabolism in diverse environments;Metabolic pathways"
"Nitritation_2_k97_336212_45",7.80894504884196,-8.73523690105309,-0.520167293526984,-0.508169041583447,-0.468156397807885,-0.40099458701069,-0.502559620034673,-0.543788619877916,"Denitrification_vs_Nitritation","Cluster 1","ial:IALB_0753","K10780","fabL","enoyl-[acyl-carrier protein] reductase III [EC:1.3.1.104]","1.3.1.104","Oxidoreductases;Acting on the CH-CH group of donors;With NAD+ or NADP+ as acceptor;acyl-[acyl-carrier protein]:NADP+ oxidoreductase","M00083","Fatty acid biosynthesis, elongation","Metabolism;Metabolism;Metabolism","Global and overview maps;Global and overview maps;Lipid metabolism","ko01212;ko01100;ko00061","Fatty acid metabolism;Metabolic pathways;Fatty acid biosynthesis"
"Nitritation_2_k97_336840_12",2.9598895730377,-3.9395383665805,-0.550436982061887,-0.505042323208332,-0.538225350874628,-0.589939377650266,-0.445926806661414,-0.492474711617328,"Denitrification_vs_Nitritation","Cluster 1","ial:IALB_1089","K03686","dnaJ","molecular chaperone DnaJ","-","-","-","-","-","-","-","-"
"Nitritation_2_k97_336840_34",6.18132567036702,-8.0317166129283,-0.434516566610011,-0.585629254657401,-0.527271154053728,-0.489756778511757,-0.572828472432892,-0.415604452201042,"Denitrification_vs_Nitritation","Cluster 1","mro:MROS_0381","K06041","kdsD, kpsF","arabinose-5-phosphate isomerase [EC:5.3.1.13]","5.3.1.13","Isomerases;Intramolecular oxidoreductases;Interconverting aldoses and ketoses, and related compounds;D-arabinose-5-phosphate aldose-ketose-isomerase","M00063","CMP-KDO biosynthesis","Metabolism;Metabolism;Metabolism","Global and overview maps;Glycan biosynthesis and metabolism;Global and overview maps","ko01100;ko00540;ko01250","Metabolic pathways;Lipopolysaccharide biosynthesis;Biosynthesis of nucleotide sugars"
"Nitritation_2_k97_336840_48",3.63178624257926,-5.27097953700084,-0.521872431892572,-0.544844606462522,-0.549792201754841,-0.542058747179837,-0.456817748056475,-0.478527873451723,"Denitrification_vs_Nitritation","Cluster 1","cli:Clim_1999","K01814","hisA","phosphoribosylformimino-5-aminoimidazole carboxamide ribotide isomerase [EC:5.3.1.16]","5.3.1.16","Isomerases;Intramolecular oxidoreductases;Interconverting aldoses and ketoses, and related compounds;1-(5-phospho-beta-D-ribosyl)-5-[(5-phospho-beta-D-ribosylamino)methylideneamino]imidazole-4-carboxamide aldose-ketose-isomerase","M00026","Histidine biosynthesis, PRPP => histidine","Metabolism;Metabolism;Metabolism;Metabolism","Global and overview maps;Global and overview maps;Global and overview maps;Amino acid metabolism","ko01110;ko01100;ko01230;ko00340","Biosynthesis of secondary metabolites;Metabolic pathways;Biosynthesis of amino acids;Histidine metabolism"
"Nitritation_2_k97_336840_61",2.2719304902192,-4.59668749771508,-0.548830524754073,-0.520406664465415,-0.477026399763819,-0.51204894949096,-0.423357206955974,-0.539561517626926,"Denitrification_vs_Nitritation","Cluster 1","ial:IALB_2132","K07658","phoB1, phoP","two-component system, OmpR family, alkaline phosphatase synthesis response regulator PhoP","-","-","-","-","Environmental Information Processing","Signal transduction","ko02020","Two-component system"
"Nitritation_2_k97_336840_68",3.24963287621152,-5.11486519562341,-0.517649518478076,-0.537398464102615,-0.552935403287052,-0.530656532896511,-0.421374705404352,-0.499528530730997,"Denitrification_vs_Nitritation","Cluster 1","rher:EHE19_001065","K00943","tmk, DTYMK","dTMP kinase [EC:2.7.4.9]","2.7.4.9","Transferases;Transferring phosphorus-containing groups;Phosphotransferases with a phosphate group as acceptor;ATP:dTMP phosphotransferase","M00938","Pyrimidine deoxyribonucleotide biosynthesis, UDP => dTTP","Metabolism;Metabolism;Metabolism","Nucleotide metabolism;Global and overview maps;Global and overview maps","ko00240;ko01232;ko01100","Pyrimidine metabolism;Nucleotide metabolism;Metabolic pathways"
"Nitritation_2_k97_336840_7",7.63845161338535,-5.71919173485164,-0.523024992576838,-0.553772767143198,-0.421999048815716,-0.458994294878033,-0.591065749046428,-0.519919644836322,"Denitrification_vs_Nitritation","Cluster 1","arb:A9P82_15040","K01990","ABC-2.A","ABC-2 type transport system ATP-binding protein","-","-","-","-","-","-","-","-"
"Nitritation_2_k97_336840_81",6.88004545218503,-7.8979272254883,-0.46537072736839,-0.594301054095984,-0.490458194214431,-0.435031444522785,-0.568551114852266,-0.496754514313864,"Denitrification_vs_Nitritation","Cluster 1","dte:Dester_0215","K00939","adk, AK","adenylate kinase [EC:2.7.4.3]","2.7.4.3","Transferases;Transferring phosphorus-containing groups;Phosphotransferases with a phosphate group as acceptor;ATP:AMP phosphotransferase","M00049","Adenine ribonucleotide biosynthesis, IMP => ADP,ATP","Metabolism;Metabolism;Metabolism;Metabolism;Metabolism;Metabolism","Nucleotide metabolism;Global and overview maps;Global and overview maps;Global and overview maps;Global and overview maps;Metabolism of cofactors and vitamins","ko00230;ko01100;ko01240;ko01232;ko01110;ko00730","Purine metabolism;Metabolic pathways;Biosynthesis of cofactors;Nucleotide metabolism;Biosynthesis of secondary metabolites;Thiamine metabolism"
"Nitritation_2_k97_337758_39",13.034227081734,-6.99567755887279,-0.437954969337996,-0.460467274983089,-0.454884323296398,-0.4479685874719,-0.498906847805806,-0.484374362928098,"Denitrification_vs_Nitritation","Cluster 1","sthm:IS481_09235","K07516","fadN","3-hydroxyacyl-CoA dehydrogenase [EC:1.1.1.35]","1.1.1.35","Oxidoreductases;Acting on the CH-OH group of donors;With NAD+ or NADP+ as acceptor;(S)-3-hydroxyacyl-CoA:NAD+ oxidoreductase","M00087","beta-Oxidation","Metabolism;Metabolism;Metabolism;Metabolism;Metabolism;Metabolism;Metabolism","Xenobiotics biodegradation and metabolism;Global and overview maps;Global and overview maps;Global and overview maps;Carbohydrate metabolism;Global and overview maps;Lipid metabolism","ko00362;ko01100;ko01120;ko01212;ko00650;ko01200;ko00071","Benzoate degradation;Metabolic pathways;Microbial metabolism in diverse environments;Fatty acid metabolism;Butanoate metabolism;Carbon metabolism;Fatty acid degradation"
"Nitritation_2_k97_337758_41",11.9948855669422,-8.58597007913891,-0.392586302962503,-0.4922362506696,-0.492022532733703,-0.469219197333901,-0.50913145834713,-0.491604597898745,"Denitrification_vs_Nitritation","Cluster 1","rsl:RPSI07_1794","K01995","livG","branched-chain amino acid transport system ATP-binding protein","-","-","-","-","Environmental Information Processing;Cellular Processes","Membrane transport;Cellular community - prokaryotes","ko02010;ko02024","ABC transporters;Quorum sensing"
"Nitritation_2_k97_337758_6",15.8948990196828,-8.35610455621415,-0.364572734305475,-0.414986772433834,-0.473593814705624,-0.468081862975069,-0.573287213499054,-0.467979578722336,"Denitrification_vs_Nitritation","Cluster 1","lch:Lcho_1925","K01919","gshA","glutamate--cysteine ligase [EC:6.3.2.2]","6.3.2.2","Ligases;Forming carbon-nitrogen bonds;Acid-D-amino-acid ligases (peptide synthases);L-glutamate:L-cysteine gamma-ligase (ADP-forming)","M00118","Glutathione biosynthesis, glutamate => glutathione","Metabolism;Metabolism;Metabolism;Metabolism","Amino acid metabolism;Global and overview maps;Global and overview maps;Metabolism of other amino acids","ko00270;ko01100;ko01240;ko00480","Cysteine and methionine metabolism;Metabolic pathways;Biosynthesis of cofactors;Glutathione metabolism"
"Nitritation_2_k97_347244_12",8.13839789112753,-10.4735944300628,-0.441165115519953,-0.607491304954525,-0.429127283973172,-0.42566026643753,-0.58608295476531,-0.594982517801224,"Denitrification_vs_Nitritation","Cluster 1","bkw:BkAM31D_03015","K00074","paaH, hbd, fadB, mmgB","3-hydroxybutyryl-CoA dehydrogenase [EC:1.1.1.157]","1.1.1.157","Oxidoreductases;Acting on the CH-OH group of donors;With NAD+ or NADP+ as acceptor;(S)-3-hydroxybutanoyl-CoA:NADP+ oxidoreductase","M00878","Phenylacetate degradation, phenylaxetate => acetyl-CoA/succinyl-CoA","Metabolism;Metabolism;Metabolism;Metabolism;Metabolism;Metabolism","Global and overview maps;Amino acid metabolism;Global and overview maps;Xenobiotics biodegradation and metabolism;Carbohydrate metabolism;Global and overview maps","ko01120;ko00360;ko01100;ko00362;ko00650;ko01200","Microbial metabolism in diverse environments;Phenylalanine metabolism;Metabolic pathways;Benzoate degradation;Butanoate metabolism;Carbon metabolism"
